Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
13,3,2015-11-18,20-002,POR,@,HOU,L (-5),0,4:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-5,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
14,4,2015-11-20,20-004,POR,,LAC,W (+11),0,2:35,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,2.0,0,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
15,,2015-11-22,20-006,POR,@,LAL,W (+14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
16,,2015-11-24,20-008,POR,,CHI,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
17,5,2015-11-28,20-012,POR,,LAL,W (+12),0,0:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
18,6,2015-11-30,20-014,POR,@,LAC,L (-15),0,2:19,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.7,+2,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
19,,2015-12-01,20-015,POR,,DAL,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
20,,2015-12-03,20-017,POR,,IND,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
21,,2015-12-05,20-019,POR,@,MIN,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
22,,2015-12-07,20-021,POR,@,MIL,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
23,,2015-12-08,20-022,POR,@,CLE,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
24,,2015-12-11,20-025,POR,@,PHO,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
25,,2015-12-12,20-026,POR,,NYK,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
26,,2015-12-14,20-028,POR,,NOP,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
27,,2015-12-16,20-030,POR,@,OKC,L (-16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
28,,2015-12-18,20-032,POR,@,ORL,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
29,,2015-12-20,20-034,POR,@,MIA,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
30,7,2015-12-21,20-035,POR,@,ATL,L (-9),0,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
31,,2015-12-23,20-037,POR,@,NOP,L (-26),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
32,,2015-12-26,20-040,POR,,CLE,W (+29),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
33,,2015-12-27,20-041,POR,@,SAC,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
34,,2015-12-30,20-044,POR,,DEN,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
35,,2015-12-31,20-045,POR,@,UTA,L (-13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
36,,2016-01-03,20-048,POR,@,DEN,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
37,,2016-01-04,20-049,POR,,MEM,L (-13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
38,,2016-01-06,20-051,POR,,LAC,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
39,,2016-01-08,20-053,POR,,GSW,L (-20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
40,,2016-01-10,20-055,POR,,OKC,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
41,,2016-01-13,20-058,POR,,UTA,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
42,,2016-01-15,20-060,POR,@,BRK,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
43,,2016-01-16,20-061,POR,@,PHI,L (-25),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
44,,2016-01-18,20-063,POR,@,WAS,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
45,,2016-01-20,20-065,POR,,ATL,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
46,,2016-01-23,20-068,POR,,LAL,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
47,,2016-01-26,20-071,POR,,SAC,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
48,,2016-01-29,20-074,POR,,CHO,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
49,,2016-01-31,20-076,POR,,MIN,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
50,,2016-02-02,20-078,POR,,MIL,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
51,,2016-02-04,20-080,POR,,TOR,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
52,,2016-02-06,20-082,POR,@,HOU,W (+17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
53,,2016-02-08,20-084,POR,@,MEM,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
54,,2016-02-10,20-086,POR,,HOU,W (+13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
55,,2016-02-19,20-095,POR,,GSW,W (+32),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
56,,2016-02-21,20-097,POR,,UTA,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
57,,2016-02-23,20-099,POR,,BRK,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
58,,2016-02-25,20-101,POR,,HOU,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
59,,2016-02-27,20-103,POR,@,CHI,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
60,,2016-02-28,20-104,POR,@,IND,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
61,,2016-03-01,20-106,POR,@,NYK,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
62,,2016-03-02,20-107,POR,@,BOS,L (-23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
63,,2016-03-04,20-109,POR,@,TOR,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
64,,2016-03-06,20-111,POR,@,DET,L (-20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
65,,2016-03-08,20-113,POR,,WAS,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
66,,2016-03-11,20-116,POR,@,GSW,L (-16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
67,,2016-03-12,20-117,POR,,ORL,W (+37),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
68,,2016-03-14,20-119,POR,@,OKC,L (-34),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
69,,2016-03-17,20-122,POR,@,SAS,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
70,,2016-03-18,20-123,POR,@,NOP,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
71,,2016-03-20,20-125,POR,@,DAL,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
72,,2016-03-23,20-128,POR,,DAL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
73,,2016-03-24,20-129,POR,@,LAC,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
74,,2016-03-26,20-131,POR,,PHI,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
75,8,2016-03-28,20-133,POR,,SAC,W (+12),0,4:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-15,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
76,,2016-03-31,20-136,POR,,BOS,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
77,,2016-04-02,20-138,POR,,MIA,W (+17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,alexacl01,https://www.basketball-reference.com/players/a/alexacl01/gamelog/2016
