Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
12,2,2021-11-10,20-154,SAC,@,SAS,L (-19),0,21:46,3,5,.600,1,2,.500,0,2,.000,0,0,0,0,0,1,0,1,7,4.2,-5,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
13,,2021-11-12,20-156,SAC,@,OKC,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
14,3,2021-11-15,20-159,SAC,@,DET,W (+22),0,2:10,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-0.4,+5,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
15,,2021-11-17,20-161,SAC,@,MIN,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
16,4,2021-11-19,20-163,SAC,,TOR,L (-19),0,3:10,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,+4,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
17,5,2021-11-20,20-164,SAC,,UTA,L (-18),0,1:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
18,,2021-11-22,20-166,SAC,,PHI,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
19,,2021-11-24,20-168,SAC,,POR,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
20,,2021-11-26,20-170,SAC,@,LAL,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
21,6,2021-11-28,20-172,SAC,@,MEM,L (-27),0,12:41,2,5,.400,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,1,6,2.9,+7,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
22,7,2021-11-30,20-174,SAC,,LAL,L (-25),0,2:29,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
23,,2021-12-01,20-175,SAC,@,LAC,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
24,,2021-12-04,20-178,SAC,,LAC,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
25,,2021-12-08,20-182,SAC,,ORL,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
26,,2021-12-10,20-184,SAC,@,CHO,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
27,,2021-12-11,20-185,SAC,@,CLE,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
28,,2021-12-13,20-187,SAC,@,TOR,L (-23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
29,,2021-12-15,20-189,SAC,,WAS,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
30,8,2021-12-17,20-191,SAC,,MEM,L (-19),0,14:04,2,8,.250,0,4,.000,2,4,.500,1,2,3,0,0,0,1,0,6,0.7,-6,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
31,9,2021-12-19,20-193,SAC,,SAS,W (+7),0,8:34,3,4,.750,1,1,1.000,0,0,,0,1,1,1,1,0,1,2,7,5.6,+5,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
32,10,2021-12-20,20-194,SAC,@,GSW,L (-15),0,5:57,1,5,.200,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1.1,-8,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
33,11,2021-12-22,20-196,SAC,,LAC,L (-16),0,1:28,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,-1,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
34,12,2021-12-26,20-200,SAC,,MEM,L (-25),0,2:57,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+2,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
35,,2021-12-28,20-202,SAC,,OKC,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
36,,2021-12-29,20-203,SAC,,DAL,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
37,13,2021-12-31,20-205,SAC,,DAL,L (-16),0,1:55,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+9,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
38,,2022-01-02,20-207,SAC,,MIA,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
39,,2022-01-04,20-209,SAC,@,LAL,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
40,,2022-01-05,20-210,SAC,,ATL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
41,14,2022-01-07,20-212,SAC,@,DEN,L (-10),0,0:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
42,15,2022-01-09,20-214,SAC,@,POR,L (-15),0,1:10,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,+2,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
43,,2022-01-10,20-215,SAC,,CLE,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
44,,2022-01-12,20-217,SAC,,LAL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
45,,2022-01-14,20-219,SAC,,HOU,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
46,,2022-01-16,20-221,SAC,,HOU,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
47,,2022-01-19,20-224,SAC,,DET,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
48,,2022-01-22,20-227,SAC,@,MIL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
49,16,2022-01-25,20-230,SAC,@,BOS,L (-53),0,14:39,3,7,.429,0,0,,0,0,,1,1,2,0,0,0,2,2,6,0.5,-12,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
50,17,2022-01-26,20-231,SAC,@,ATL,L (-17),0,4:37,2,3,.667,1,2,.500,0,0,,1,1,2,1,0,0,0,1,5,5.0,-1,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
51,,2022-01-29,20-234,SAC,@,PHI,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
52,18,2022-01-31,20-236,SAC,@,NYK,L (-20),0,5:07,2,5,.400,0,1,.000,0,0,,0,0,0,0,0,0,0,0,4,1.3,+3,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
53,,2022-02-02,20-238,SAC,,BRK,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
54,,2022-02-03,20-239,SAC,@,GSW,L (-12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
55,,2022-02-05,20-241,SAC,,OKC,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
56,19,2022-02-08,20-244,SAC,,MIN,L (-20),0,26:14,3,9,.333,2,4,.500,2,4,.500,1,3,4,3,0,0,1,2,10,6.0,-21,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
57,,2022-02-09,20-245,SAC,,MIN,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,ramseja01,https://www.basketball-reference.com/players/r/ramseja01/gamelog/2022
