Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2019-10-24,31-206,MIL,@,HOU,W (+6),1,26:53,4,9,.444,1,3,.333,2,2,1.000,0,2,2,3,0,5,0,2,11,11.7,+5,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
2,2,2019-10-26,31-208,MIL,,MIA,L (-5),1,34:39,2,9,.222,2,8,.250,6,6,1.000,0,7,7,1,0,1,2,1,12,7.6,+4,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
3,3,2019-10-28,31-210,MIL,,CLE,W (+17),1,27:36,5,9,.556,3,7,.429,3,3,1.000,0,5,5,1,3,2,1,2,16,16.5,+6,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
4,4,2019-10-30,31-212,MIL,@,BOS,L (-11),1,26:54,2,8,.250,1,5,.200,5,6,.833,0,3,3,2,0,2,4,3,10,3.3,-5,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
5,5,2019-11-01,31-214,MIL,@,ORL,W (+32),1,25:15,1,7,.143,1,6,.167,0,0,,0,0,0,1,0,0,0,2,3,-1.6,+18,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
6,6,2019-11-02,31-215,MIL,,TOR,W (+10),1,26:16,4,11,.364,3,7,.429,0,0,,0,4,4,2,0,1,1,2,11,6.4,+12,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
7,7,2019-11-04,31-217,MIL,@,MIN,W (+28),1,25:40,4,6,.667,1,3,.333,0,0,,1,1,2,2,1,3,0,3,9,10.7,+18,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
8,8,2019-11-06,31-219,MIL,@,LAC,W (+5),1,32:02,4,12,.333,0,3,.000,3,4,.750,3,9,12,3,1,6,3,2,11,12.1,+9,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
9,9,2019-11-08,31-221,MIL,@,UTA,L (-3),1,16:35,2,6,.333,1,5,.200,0,0,,1,3,4,1,1,0,0,5,5,2.9,+6,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
10,10,2019-11-10,31-223,MIL,@,OKC,W (+2),1,30:46,6,11,.545,3,7,.429,0,0,,0,4,4,0,0,2,1,5,15,9.3,+15,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
11,11,2019-11-14,31-227,MIL,,CHI,W (+9),1,21:17,6,14,.429,1,7,.143,0,0,,3,3,6,0,0,0,3,3,13,4.4,-4,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
12,12,2019-11-16,31-229,MIL,@,IND,W (+19),1,26:59,6,10,.600,1,2,.500,2,2,1.000,1,7,8,0,1,5,0,1,15,17.3,+8,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
13,13,2019-11-18,31-231,MIL,@,CHI,W (+14),1,30:56,5,11,.455,1,5,.200,8,9,.889,1,9,10,2,2,5,1,3,19,21.0,+11,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
14,14,2019-11-20,31-233,MIL,@,ATL,W (+8),1,24:18,3,8,.375,2,4,.500,4,4,1.000,1,4,5,1,2,2,0,2,12,12.8,+17,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
15,15,2019-11-21,31-234,MIL,,POR,W (+8),1,30:04,4,7,.571,2,5,.400,0,0,,0,0,0,3,1,2,1,1,10,9.8,+1,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
16,16,2019-11-23,31-236,MIL,,DET,W (+14),1,24:05,3,5,.600,1,3,.333,0,0,,0,5,5,1,0,4,1,1,7,8.3,+17,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
17,17,2019-11-25,31-238,MIL,,UTA,W (+4),1,32:53,1,9,.111,1,7,.143,2,2,1.000,0,7,7,2,1,4,2,0,5,4.4,+10,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
18,18,2019-11-27,31-240,MIL,,ATL,W (+9),1,24:06,3,8,.375,3,7,.429,2,2,1.000,0,3,3,2,0,1,0,4,11,8.0,+10,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
19,19,2019-11-29,31-242,MIL,@,CLE,W (+9),1,26:05,4,8,.500,0,3,.000,0,0,,0,7,7,3,1,1,0,1,8,9.5,0,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
20,,2019-11-30,31-243,MIL,,CHO,W (+41),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
21,,2019-12-02,31-245,MIL,,NYK,W (+44),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
22,20,2019-12-04,31-247,MIL,@,DET,W (+24),1,18:06,1,3,.333,1,2,.500,2,2,1.000,0,6,6,0,1,3,2,2,5,5.4,+3,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
23,21,2019-12-06,31-249,MIL,,LAC,W (+28),1,24:42,2,12,.167,0,5,.000,2,2,1.000,0,3,3,0,0,3,0,2,6,0.6,+9,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
24,22,2019-12-09,31-252,MIL,,ORL,W (+9),1,23:38,3,7,.429,3,5,.600,0,0,,1,2,3,0,1,0,0,0,9,7.6,+3,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
25,23,2019-12-11,31-254,MIL,,NOP,W (+15),1,24:45,3,10,.300,2,4,.500,1,2,.500,2,3,5,3,0,1,2,5,9,3.9,+17,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
26,24,2019-12-13,31-256,MIL,@,MEM,W (+13),1,23:38,4,8,.500,1,4,.250,1,2,.500,1,9,10,2,0,3,1,4,10,9.9,-2,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
27,25,2019-12-14,31-257,MIL,,CLE,W (+17),1,27:11,1,4,.250,1,3,.333,2,2,1.000,0,4,4,2,0,2,0,4,5,5.0,+8,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
28,26,2019-12-16,31-259,MIL,,DAL,L (-4),1,20:01,1,8,.125,0,4,.000,1,1,1.000,1,4,5,2,0,0,1,1,3,-0.3,-9,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
29,27,2019-12-19,31-262,MIL,,LAL,W (+7),1,32:32,3,8,.375,0,3,.000,4,4,1.000,0,4,4,2,4,3,1,4,10,11.7,+2,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
30,28,2019-12-21,31-264,MIL,@,NYK,W (+21),1,27:03,5,11,.455,4,8,.500,0,0,,1,6,7,0,0,7,0,3,14,14.5,+27,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
31,29,2019-12-22,31-265,MIL,,IND,W (+28),1,26:40,6,11,.545,3,6,.500,2,2,1.000,2,6,8,2,0,2,0,0,17,17.7,+26,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
32,30,2019-12-25,31-268,MIL,@,PHI,L (-12),1,32:43,4,8,.500,3,5,.600,0,0,,1,4,5,1,0,1,0,2,11,9.5,+5,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
33,31,2019-12-27,31-270,MIL,@,ATL,W (+26),1,23:29,8,14,.571,2,4,.500,1,2,.500,0,2,2,5,0,3,2,0,19,16.2,+27,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
34,32,2019-12-28,31-271,MIL,,ORL,W (+11),1,27:24,5,16,.313,0,6,.000,0,0,,2,1,3,1,3,3,3,2,10,4.5,0,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
35,33,2019-12-30,31-273,MIL,@,CHI,W (+21),1,26:35,5,9,.556,1,4,.250,0,0,,2,2,4,1,1,2,0,3,11,10.6,+14,2020,lopezbr01,https://www.basketball-reference.com/players/l/lopezbr01/gamelog/2020
