Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2021-10-20,23-058,CHO,,IND,W (+1),0,19:27,1,7,.143,1,3,.333,2,2,1.000,3,2,5,3,0,1,0,1,5,5.6,-10,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
2,2,2021-10-22,23-060,CHO,@,CLE,W (+11),0,24:18,3,8,.375,0,2,.000,2,2,1.000,2,3,5,3,0,0,1,1,8,6.6,+11,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
3,3,2021-10-24,23-062,CHO,@,BRK,W (+16),0,25:48,2,6,.333,1,5,.200,0,0,,0,6,6,1,2,0,2,2,5,3.3,+15,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
4,,2021-10-25,23-063,CHO,,BOS,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
5,,2021-10-27,23-065,CHO,@,ORL,W (+9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
6,4,2021-10-29,23-067,CHO,@,MIA,L (-15),0,22:24,3,7,.429,1,3,.333,2,2,1.000,2,3,5,0,2,2,3,0,9,8.0,-5,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
7,5,2021-10-31,23-069,CHO,,POR,W (+12),0,21:22,8,8,1.000,1,1,1.000,0,0,,0,2,2,3,0,2,0,2,17,17.9,-2,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
8,6,2021-11-01,23-070,CHO,,CLE,L (-3),0,17:05,6,8,.750,2,3,.667,4,6,.667,2,1,3,0,1,2,2,1,18,15.7,-19,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
9,7,2021-11-03,23-072,CHO,@,GSW,L (-22),0,17:22,2,8,.250,2,5,.400,1,2,.500,1,4,5,0,0,0,1,1,7,2.3,-8,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
10,,2021-11-05,23-074,CHO,@,SAC,L (-30),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,washipj01,https://www.basketball-reference.com/players/w/washipj01/gamelog/2022
