Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2021-10-20,23-049,MIN,,HOU,W (+18),1,21:11,2,5,.400,0,1,.000,2,2,1.000,2,3,5,0,2,2,0,1,6,8.6,+20,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
2,2,2021-10-23,23-052,MIN,,NOP,W (+7),1,18:21,0,1,.000,0,0,,0,2,.000,1,4,5,3,2,0,0,3,0,3.3,+8,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
3,3,2021-10-25,23-054,MIN,,NOP,L (-9),1,11:20,0,2,.000,0,1,.000,1,4,.250,1,1,2,1,1,0,1,1,1,-0.3,-10,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
4,,2021-10-27,23-056,MIN,@,MIL,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
5,4,2021-10-30,23-059,MIN,,DEN,L (-2),0,19:23,1,4,.250,0,1,.000,2,2,1.000,2,3,5,2,2,0,1,0,4,6.3,+18,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
6,5,2021-11-01,23-061,MIN,,ORL,L (-18),0,12:20,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+6,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
7,6,2021-11-03,23-063,MIN,,LAC,L (-11),1,10:51,4,8,.500,2,5,.400,1,1,1.000,0,1,1,0,0,0,1,2,11,5.5,-3,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
8,,2021-11-05,23-065,MIN,,LAC,L (-20),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
9,7,2021-11-08,23-068,MIN,@,MEM,L (-7),0,18:48,1,2,.500,0,0,,0,0,,3,0,3,2,0,0,0,2,2,3.7,+8,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
10,8,2021-11-10,23-070,MIN,@,GSW,L (-13),0,6:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-10,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
11,9,2021-11-12,23-072,MIN,@,LAL,W (+24),0,14:23,0,1,.000,0,0,,2,3,.667,2,5,7,1,0,0,1,3,2,2.3,+12,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
12,10,2021-11-13,23-073,MIN,@,LAC,L (-27),0,13:17,2,4,.500,1,2,.500,0,0,,1,0,1,1,0,1,1,0,5,4.1,-7,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
13,11,2021-11-15,23-075,MIN,,PHO,L (-3),0,14:14,0,3,.000,0,1,.000,0,2,.000,0,2,2,0,1,0,2,0,0,-3.3,-3,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
14,,2021-11-17,23-077,MIN,,SAC,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
15,,2021-11-18,23-078,MIN,,SAS,W (+25),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,okogijo01,https://www.basketball-reference.com/players/o/okogijo01/gamelog/2022
