Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2017-10-19,19-357,LAL,,LAC,L (-16),1,29:21,1,6,.167,1,3,.333,0,2,.000,0,9,9,4,1,1,2,1,3,3.2,-14,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
2,2,2017-10-20,19-358,LAL,@,PHO,W (+2),1,37:27,12,27,.444,4,9,.444,1,2,.500,2,9,11,9,1,0,4,4,29,20.3,+1,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
3,3,2017-10-22,19-360,LAL,,NOP,L (-7),1,36:24,3,13,.231,0,5,.000,2,2,1.000,1,7,8,13,1,0,5,1,8,7.6,-24,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
4,4,2017-10-25,19-363,LAL,,WAS,W (+3),1,39:38,2,11,.182,0,5,.000,2,3,.667,1,7,8,10,1,1,1,3,6,8.0,+13,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
5,5,2017-10-27,20-000,LAL,,TOR,L (-9),1,31:30,2,7,.286,1,4,.250,0,0,,1,6,7,6,2,0,4,0,5,5.6,-15,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
6,6,2017-10-28,20-001,LAL,@,UTA,L (-15),1,35:47,3,10,.300,3,6,.500,0,0,,1,1,2,4,2,0,5,2,9,3.2,-19,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
7,7,2017-10-31,20-004,LAL,,DET,W (+20),1,27:46,6,13,.462,1,3,.333,0,0,,2,4,6,3,0,2,0,0,13,12.4,+8,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
8,8,2017-11-02,20-006,LAL,@,POR,L (-3),1,28:07,0,2,.000,0,1,.000,0,0,,0,3,3,4,1,2,1,1,0,3.3,+10,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
9,9,2017-11-03,20-007,LAL,,BRK,W (+12),1,28:37,3,15,.200,0,3,.000,0,1,.000,1,4,5,7,2,0,0,4,6,3.5,+22,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
10,10,2017-11-05,20-009,LAL,,MEM,W (+5),1,35:09,3,13,.231,1,8,.125,2,3,.667,2,3,5,9,0,0,2,2,9,6.5,+10,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
11,11,2017-11-08,20-012,LAL,@,BOS,L (-11),1,38:34,4,15,.267,1,5,.200,0,0,,1,4,5,6,1,4,2,1,9,7.6,-5,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
12,12,2017-11-09,20-013,LAL,@,WAS,L (-16),1,28:30,3,12,.250,1,7,.143,3,7,.429,3,5,8,8,2,0,4,1,10,8.0,-18,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
13,13,2017-11-11,20-015,LAL,@,MIL,L (-8),1,38:48,7,12,.583,3,5,.600,2,4,.500,0,12,12,13,3,3,4,3,19,25.2,+10,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
14,14,2017-11-13,20-017,LAL,@,PHO,W (+7),1,28:05,3,10,.300,1,4,.250,0,0,,2,3,5,5,2,0,4,2,7,4.2,-11,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
15,15,2017-11-15,20-019,LAL,,PHI,L (-6),1,21:25,1,9,.111,0,6,.000,0,0,,3,2,5,2,1,0,2,3,2,-2.0,-18,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
16,16,2017-11-17,20-021,LAL,,PHO,L (-9),1,37:42,3,7,.429,0,1,.000,0,2,.000,0,6,6,6,5,2,3,2,6,10.1,-2,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
17,17,2017-11-19,20-023,LAL,,DEN,W (+18),1,39:54,5,13,.385,1,4,.250,0,0,,3,13,16,11,0,2,2,4,11,15.4,+29,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
18,18,2017-11-21,20-025,LAL,,CHI,W (+9),1,32:00,3,13,.231,2,8,.250,0,0,,3,10,13,4,1,0,1,3,8,6.8,+14,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
19,19,2017-11-22,20-026,LAL,@,SAC,L (-11),1,37:16,4,8,.500,3,5,.600,0,2,.000,0,7,7,11,1,0,4,2,11,12.2,-1,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
20,20,2017-11-27,20-031,LAL,@,LAC,L (-5),1,26:17,1,7,.143,1,6,.167,0,0,,2,3,5,7,1,0,3,4,3,2.1,-12,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
21,21,2017-11-29,20-033,LAL,,GSW,L (-4),1,43:20,5,12,.417,3,7,.429,2,2,1.000,1,1,2,10,1,0,2,2,15,14.8,-8,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
22,22,2017-12-02,20-036,LAL,@,DEN,L (-15),1,33:22,4,10,.400,1,4,.250,0,0,,4,5,9,5,2,0,5,3,9,7.2,-15,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
23,23,2017-12-03,20-037,LAL,,HOU,L (-23),1,22:02,0,4,.000,0,3,.000,2,2,1.000,0,1,1,3,0,2,3,1,2,-0.4,-9,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
24,24,2017-12-07,20-041,LAL,@,PHI,W (+3),1,38:22,5,11,.455,0,3,.000,0,0,,2,6,8,8,3,4,0,0,10,18.9,+7,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
25,25,2017-12-09,20-043,LAL,@,CHO,W (+11),1,26:31,2,5,.400,1,3,.333,0,2,.000,0,5,5,9,0,1,2,4,5,6.4,-6,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
26,26,2017-12-12,20-046,LAL,@,NYK,L (-4),1,39:31,6,13,.462,3,6,.500,2,3,.667,1,7,8,6,2,1,1,3,17,17.4,-11,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
27,27,2017-12-14,20-048,LAL,@,CLE,L (-9),1,37:53,5,11,.455,3,8,.375,0,0,,1,7,8,11,2,0,6,3,13,12.6,-11,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
28,28,2017-12-18,20-052,LAL,,GSW,L (-2),1,38:38,6,12,.500,3,6,.500,1,2,.500,0,6,6,6,1,2,2,4,16,14.4,+10,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
29,29,2017-12-20,20-054,LAL,@,HOU,W (+6),1,38:02,5,14,.357,2,8,.250,4,7,.571,0,9,9,4,1,2,5,2,16,9.1,+6,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
30,30,2017-12-22,20-056,LAL,@,GSW,L (-7),1,37:01,9,16,.563,5,6,.833,1,4,.250,2,3,5,5,0,1,5,2,24,15.9,-13,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
31,31,2017-12-23,20-057,LAL,,POR,L (-3),1,36:30,4,13,.308,2,6,.333,0,0,,0,8,8,11,2,1,5,2,10,9.5,+8,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
32,,2017-12-25,20-059,LAL,,MIN,L (-17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
33,,2017-12-27,20-061,LAL,,MEM,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
34,,2017-12-29,20-063,LAL,,LAC,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
35,,2017-12-31,20-065,LAL,@,HOU,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
36,,2018-01-01,20-066,LAL,@,MIN,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
37,,2018-01-03,20-068,LAL,,OKC,L (-37),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
38,32,2018-01-05,20-070,LAL,,CHO,L (-14),1,27:11,4,8,.500,3,7,.429,0,0,,0,4,4,5,2,0,1,2,11,11.9,-24,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
39,33,2018-01-07,20-072,LAL,,ATL,W (+19),1,29:42,5,13,.385,3,9,.333,0,0,,2,8,10,6,1,0,2,4,13,11.3,+11,2018,balllo01,https://www.basketball-reference.com/players/b/balllo01/gamelog/2018
