Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2000-10-31,29-340,ORL,,WAS,W (+11),1,25:32,6,10,.600,0,0,,2,4,.500,0,3,3,1,1,1,2,4,14,8.3,0,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
2,2,2000-11-01,29-341,ORL,@,MIA,L (-26),1,21:49,5,11,.455,0,0,,0,0,,1,1,2,1,0,0,0,2,10,5.2,-24,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
3,3,2000-11-03,29-343,ORL,,PHI,L (-7),1,27:13,2,8,.250,0,0,,0,2,.000,0,5,5,0,0,0,1,2,4,-1.9,-5,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
4,4,2000-11-04,29-344,ORL,@,ATL,W (+3),1,25:58,5,9,.556,0,1,.000,3,4,.750,1,1,2,0,0,0,3,4,13,4.7,+4,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
5,5,2000-11-06,29-346,ORL,,SEA,W (+11),1,28:41,8,14,.571,0,0,,4,5,.800,3,4,7,1,1,1,1,1,20,17.3,+7,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
6,6,2000-11-08,29-348,ORL,,CHH,L (-6),1,15:57,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,3,2,2,-3.5,-19,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
7,7,2000-11-09,29-349,ORL,@,CHI,L (-5),1,17:37,2,5,.400,0,0,,2,2,1.000,1,2,3,2,0,0,2,5,6,2.0,-17,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
8,8,2000-11-12,29-352,ORL,@,GSW,W (+6),1,39:33,5,18,.278,0,0,,0,0,,1,3,4,2,2,3,2,3,10,3.3,-6,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
9,9,2000-11-14,29-354,ORL,@,SAC,L (-14),1,20:18,1,10,.100,0,0,,0,0,,1,0,1,0,1,0,2,1,2,-5.3,-17,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
10,10,2000-11-16,29-356,ORL,@,UTA,L (-15),1,33:04,2,11,.182,0,1,.000,3,7,.429,1,2,3,0,0,0,5,3,7,-6.4,-11,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
11,11,2000-11-19,29-359,ORL,,POR,L (-8),1,40:27,10,24,.417,0,1,.000,7,9,.778,5,3,8,1,1,0,1,3,27,17.3,-9,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
12,12,2000-11-21,29-361,ORL,,NYK,L (-1),1,40:16,7,15,.467,0,0,,3,3,1.000,1,6,7,0,1,0,3,2,17,9.0,+7,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
13,13,2000-11-24,29-364,ORL,@,BOS,L (-5),1,48:19,6,17,.353,0,0,,4,6,.667,1,4,5,0,1,1,4,4,16,3.7,-4,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
14,14,2000-11-25,29-365,ORL,,ATL,W (+22),1,25:49,4,7,.571,0,0,,7,7,1.000,3,2,5,2,1,0,1,4,15,14.2,+7,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
15,15,2000-11-27,30-001,ORL,,MIL,L (-9),1,29:05,1,6,.167,0,1,.000,8,12,.667,4,5,9,3,0,0,1,1,10,9.6,-17,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
16,16,2000-11-29,30-003,ORL,,UTA,L (-2),1,39:21,4,10,.400,0,0,,9,12,.750,0,4,4,1,0,0,3,5,17,7.3,+7,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
17,17,2000-12-01,30-005,ORL,,NJN,W (+3),1,37:36,2,14,.143,0,0,,0,1,.000,0,9,9,0,0,2,1,2,4,-3.1,+5,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
18,18,2000-12-02,30-006,ORL,@,NJN,W (+21),1,31:50,5,14,.357,0,0,,2,6,.333,1,4,5,2,1,0,4,2,12,2.1,+11,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
19,19,2000-12-05,30-009,ORL,,BOS,W (+3),1,33:46,5,12,.417,0,1,.000,6,7,.857,0,5,5,3,0,0,1,2,16,11.0,-9,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
20,20,2000-12-07,30-011,ORL,,DEN,W (+10),1,15:40,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-0.8,-16,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
21,21,2000-12-11,30-015,ORL,@,LAC,L (-12),0,14:08,2,6,.333,0,0,,0,0,,0,0,0,0,0,0,1,0,4,-0.4,+3,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
22,22,2000-12-12,30-016,ORL,@,SEA,L (-5),0,23:05,4,6,.667,0,0,,1,2,.500,0,2,2,3,1,1,1,1,9,9.0,-2,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
23,23,2000-12-15,30-019,ORL,@,POR,L (-10),1,28:19,4,10,.400,0,0,,2,6,.333,0,3,3,0,0,0,1,3,10,1.7,-11,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
24,24,2000-12-17,30-021,ORL,@,VAN,W (+10),1,39:05,9,16,.563,0,0,,0,2,.000,0,6,6,1,0,1,3,3,18,8.6,+9,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
25,25,2000-12-21,30-025,ORL,,CHI,W (+11),1,38:14,3,9,.333,0,0,,2,4,.500,0,2,2,1,1,0,0,1,8,4.0,-5,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
26,26,2000-12-23,30-027,ORL,,CLE,W (+19),1,35:27,11,14,.786,0,0,,4,7,.571,0,3,3,1,1,1,4,4,26,17.1,+16,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
27,27,2000-12-25,30-029,ORL,@,IND,L (-10),1,25:39,2,9,.222,0,0,,4,6,.667,2,4,6,1,1,0,2,3,8,2.8,-17,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
28,28,2000-12-26,30-030,ORL,@,MIL,L (-12),1,23:13,0,4,.000,0,0,,0,0,,2,6,8,1,1,0,1,1,0,0.7,+11,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
29,29,2000-12-28,30-032,ORL,,DET,W (+6),1,15:43,2,8,.250,0,0,,0,0,,0,3,3,1,0,0,2,4,4,-2.8,-8,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
30,30,2000-12-30,30-034,ORL,@,BOS,W (+5),1,30:10,10,16,.625,0,0,,3,4,.750,2,2,4,0,0,0,4,2,23,12.6,+6,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
31,31,2001-01-02,30-037,ORL,,NJN,L (-10),1,16:06,0,4,.000,0,0,,4,4,1.000,0,0,0,2,0,0,1,1,4,1.2,-13,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
32,32,2001-01-04,30-039,ORL,@,NYK,L (-3),1,26:11,3,7,.429,0,0,,0,0,,0,2,2,0,0,0,1,0,6,1.9,+7,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
33,33,2001-01-06,30-041,ORL,@,ATL,L (-1),1,15:24,0,3,.000,0,0,,0,2,.000,0,0,0,1,0,0,1,2,0,-4.0,+6,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
34,34,2001-01-09,30-044,ORL,,SAS,L (-17),1,19:16,1,6,.167,0,0,,3,3,1.000,1,2,3,0,1,0,2,1,5,1.1,-17,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
35,35,2001-01-11,30-046,ORL,@,NJN,W (+14),0,20:11,2,3,.667,0,0,,1,1,1.000,0,2,2,2,0,1,2,3,5,3.2,+4,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
36,36,2001-01-13,30-048,ORL,,GSW,W (+17),0,17:41,3,7,.429,0,0,,3,4,.750,1,2,3,2,1,1,1,4,9,6.7,-2,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
37,37,2001-01-15,30-050,ORL,,CHI,W (+9),0,23:59,3,7,.429,0,0,,2,2,1.000,1,1,2,1,0,1,1,3,8,4.5,+5,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
38,38,2001-01-18,30-053,ORL,@,DAL,L (-9),0,7:33,0,3,.000,0,0,,1,4,.250,3,0,3,1,0,0,0,0,1,0.5,-8,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
39,39,2001-01-20,30-055,ORL,@,SAS,W (+3),0,24:19,1,7,.143,0,0,,3,4,.750,2,1,3,1,0,0,2,2,5,-0.3,0,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
40,40,2001-01-23,30-058,ORL,,TOR,W (+5),0,14:03,1,3,.333,0,0,,4,6,.667,0,3,3,0,0,0,1,2,6,2.6,-4,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
41,41,2001-01-25,30-060,ORL,@,MIN,L (-9),0,11:34,1,2,.500,0,0,,1,3,.333,2,0,2,0,0,0,0,0,3,2.6,+4,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
42,42,2001-01-27,30-062,ORL,,MIA,L (-22),0,19:39,2,6,.333,0,0,,2,3,.667,0,5,5,1,1,0,1,2,6,3.6,+1,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
43,43,2001-01-30,30-065,ORL,,IND,W (+7),1,30:41,7,13,.538,0,0,,2,6,.333,3,4,7,2,0,1,2,3,16,10.3,-2,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
44,44,2001-01-31,30-066,ORL,@,WAS,W (+4),0,15:45,3,8,.375,0,0,,3,4,.750,1,2,3,2,0,0,2,2,9,4.1,-5,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
45,45,2001-02-02,30-068,ORL,@,PHI,W (+6),0,11:49,2,3,.667,0,0,,0,2,.000,1,1,2,0,0,0,1,0,4,1.9,-12,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
46,46,2001-02-03,30-069,ORL,,ATL,W (+12),0,20:09,1,4,.250,0,0,,2,6,.333,3,1,4,0,0,0,1,3,4,0.2,+8,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
47,47,2001-02-06,30-072,ORL,@,CHH,W (+26),0,11:32,4,6,.667,0,0,,3,4,.750,0,1,1,0,0,0,1,0,11,7.3,+5,2001,amaecjo01,https://www.basketball-reference.com/players/a/amaecjo01/gamelog/2001
