Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
13,,2021-11-12,21-188,NYK,@,CHO,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
14,,2021-11-15,21-191,NYK,,IND,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
15,,2021-11-17,21-193,NYK,,ORL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
16,,2021-11-20,21-196,NYK,,HOU,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
17,5,2021-11-21,21-197,NYK,@,CHI,L (-6),0,0:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
18,6,2021-11-23,21-199,NYK,,LAL,W (+6),0,4:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+6,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
19,7,2021-11-26,21-202,NYK,,PHO,L (-21),0,17:01,1,6,.167,1,5,.200,0,0,,2,2,4,0,0,0,2,3,3,-2.0,-6,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
20,8,2021-11-27,21-203,NYK,@,ATL,W (+9),0,14:51,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,1,1,3,0.9,+8,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
21,9,2021-11-30,21-206,NYK,@,BRK,L (-2),0,2:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-12,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
22,10,2021-12-02,21-208,NYK,,CHI,L (-4),0,5:39,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+4,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
23,11,2021-12-04,21-210,NYK,,DEN,L (-14),0,12:08,2,4,.500,2,4,.500,0,0,,0,1,1,2,0,0,0,2,6,4.9,+9,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
24,12,2021-12-07,21-213,NYK,@,SAS,W (+12),0,0:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
25,13,2021-12-08,21-214,NYK,@,IND,L (-20),0,3:55,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,1,0,0,3,3.0,+5,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
26,,2021-12-10,21-216,NYK,@,TOR,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
27,14,2021-12-12,21-218,NYK,,MIL,L (-15),1,39:30,9,17,.529,7,13,.538,2,2,1.000,0,3,3,3,3,0,5,3,27,18.5,-6,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
28,,2021-12-14,21-220,NYK,,GSW,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
29,,2021-12-16,21-222,NYK,@,HOU,W (+13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
30,,2021-12-18,21-224,NYK,@,BOS,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
31,,2021-12-21,21-227,NYK,,DET,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
32,,2021-12-23,21-229,NYK,,WAS,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
33,15,2021-12-25,21-231,NYK,,ATL,W (+14),0,25:29,5,14,.357,5,12,.417,0,0,,0,2,2,2,2,0,1,4,15,8.6,+3,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
34,16,2021-12-28,21-234,NYK,@,MIN,W (+8),0,31:01,4,11,.364,3,9,.333,0,0,,0,2,2,2,1,1,0,1,11,8.2,+6,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
35,17,2021-12-29,21-235,NYK,@,DET,W (+9),1,12:37,0,5,.000,0,5,.000,0,0,,0,1,1,0,1,0,1,2,0,-4.0,-17,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
36,18,2021-12-31,21-237,NYK,@,OKC,L (-15),0,18:58,1,6,.167,1,6,.167,0,0,,0,4,4,2,0,0,0,2,3,1.0,-6,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
37,19,2022-01-02,21-239,NYK,@,TOR,L (-15),0,22:10,4,7,.571,2,4,.500,3,6,.500,1,0,1,2,4,0,1,2,13,12.8,-6,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
38,20,2022-01-04,21-241,NYK,,IND,W (+10),0,19:33,1,2,.500,1,2,.500,0,0,,0,2,2,1,0,0,0,2,3,2.5,+5,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
39,21,2022-01-06,21-243,NYK,,BOS,W (+3),0,6:15,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,1,1,0,-1.4,-14,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
40,22,2022-01-08,21-245,NYK,@,BOS,L (-24),0,27:48,2,6,.333,2,4,.500,0,0,,0,5,5,0,0,1,0,1,6,4.4,-15,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
41,23,2022-01-10,21-247,NYK,,SAS,W (+15),0,28:09,3,7,.429,1,5,.200,0,0,,0,1,1,6,1,1,2,1,7,7.1,+9,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
42,24,2022-01-12,21-249,NYK,,DAL,W (+23),0,18:32,3,6,.500,3,6,.500,0,0,,0,2,2,1,1,0,1,3,9,6.1,0,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
43,25,2022-01-15,21-252,NYK,@,ATL,W (+9),0,16:19,3,3,1.000,2,2,1.000,0,0,,1,0,1,1,0,0,0,3,8,7.3,0,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
44,26,2022-01-17,21-254,NYK,,CHO,L (-10),0,22:43,2,4,.500,1,3,.333,0,0,,1,2,3,3,2,0,0,0,5,8.4,+6,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
45,27,2022-01-18,21-255,NYK,,MIN,L (-2),0,16:44,1,3,.333,0,2,.000,1,1,1.000,1,1,2,0,1,0,0,3,3,2.1,-7,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
46,28,2022-01-20,21-257,NYK,,NOP,L (-11),0,23:50,5,9,.556,3,6,.500,0,0,,1,0,1,2,0,0,1,4,13,8.2,+10,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
47,29,2022-01-23,21-260,NYK,,LAC,W (+8),0,19:55,2,10,.200,2,6,.333,0,0,,2,0,2,0,0,0,1,1,6,-0.2,-1,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
48,30,2022-01-24,21-261,NYK,@,CLE,L (-2),0,24:23,4,7,.571,4,6,.667,0,0,,1,0,1,1,0,1,0,0,12,10.8,+21,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
49,31,2022-01-26,21-263,NYK,@,MIA,L (-14),0,31:26,2,6,.333,2,6,.333,0,0,,4,1,5,3,1,0,1,1,6,7.4,+18,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
50,32,2022-01-28,21-265,NYK,@,MIL,L (-15),0,18:09,4,8,.500,3,7,.429,0,0,,0,2,2,0,1,1,2,1,11,6.9,-20,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
51,33,2022-01-31,21-268,NYK,,SAC,W (+20),0,23:22,5,9,.556,2,5,.400,2,2,1.000,0,4,4,1,3,0,1,2,14,12.8,+8,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
52,34,2022-02-02,21-270,NYK,,MEM,L (-12),0,15:18,2,5,.400,0,3,.000,0,0,,0,2,2,0,2,0,1,0,4,2.9,-8,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
53,35,2022-02-05,21-273,NYK,@,LAL,L (-7),0,14:32,0,5,.000,0,4,.000,0,0,,1,3,4,0,0,0,0,3,0,-3.1,-3,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
54,,2022-02-07,21-275,NYK,@,UTA,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
55,,2022-02-08,21-276,NYK,@,DEN,L (-17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
56,36,2022-02-10,21-278,NYK,@,GSW,W (+2),1,31:03,2,4,.500,2,4,.500,0,0,,0,3,3,0,0,1,0,1,6,5.2,-5,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
57,37,2022-02-12,21-280,NYK,@,POR,L (-9),1,36:48,6,10,.600,5,8,.625,3,6,.500,3,1,4,3,2,0,1,5,20,17.7,-13,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
58,38,2022-02-14,21-282,NYK,,OKC,L (-4),1,40:03,7,18,.389,5,14,.357,0,0,,2,5,7,0,1,2,1,5,19,11.5,-2,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
59,39,2022-02-16,21-284,NYK,,BRK,L (-5),1,32:07,3,5,.600,2,4,.500,0,0,,1,1,2,2,0,1,1,2,8,7.0,-11,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
60,40,2022-02-25,21-293,NYK,,MIA,L (-15),0,0:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
61,,2022-02-27,21-295,NYK,,PHI,L (-16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
62,,2022-03-02,21-298,NYK,@,PHI,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
63,,2022-03-04,21-300,NYK,@,PHO,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
64,,2022-03-06,21-302,NYK,@,LAC,W (+23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
65,,2022-03-07,21-303,NYK,@,SAC,W (+16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
66,,2022-03-09,21-305,NYK,@,DAL,W (+30),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
67,,2022-03-11,21-307,NYK,@,MEM,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
68,,2022-03-13,21-309,NYK,@,BRK,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
69,,2022-03-16,21-312,NYK,,POR,W (+30),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
70,41,2022-03-18,21-314,NYK,,WAS,W (+3),0,17:16,1,5,.200,1,4,.250,2,2,1.000,1,5,6,0,2,1,0,3,5,5.6,+5,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
71,42,2022-03-20,21-316,NYK,,UTA,L (-15),0,13:50,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,2,0,-1.2,-9,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
72,43,2022-03-22,21-318,NYK,,ATL,L (-6),0,12:15,1,3,.333,1,3,.333,0,0,,0,2,2,2,2,0,0,1,3,4.9,+2,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
73,44,2022-03-23,21-319,NYK,@,CHO,W (+15),0,14:36,1,6,.167,1,5,.200,0,0,,0,3,3,1,0,0,0,1,3,0.4,0,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
74,45,2022-03-25,21-321,NYK,@,MIA,W (+8),0,15:40,3,6,.500,3,6,.500,0,0,,0,1,1,1,0,0,2,4,9,3.4,+5,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
75,,2022-03-27,21-323,NYK,@,DET,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
76,,2022-03-28,21-324,NYK,,CHI,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
77,,2022-03-30,21-326,NYK,,CHO,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
78,,2022-04-02,21-329,NYK,,CLE,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
79,46,2022-04-03,21-330,NYK,@,ORL,W (+30),0,16:03,1,5,.200,0,4,.000,0,0,,1,3,4,2,0,0,0,1,2,1.5,-1,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
80,,2022-04-06,21-333,NYK,,BRK,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
81,,2022-04-08,21-335,NYK,@,WAS,W (+22),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
82,,2022-04-10,21-337,NYK,,TOR,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,grimequ01,https://www.basketball-reference.com/players/g/grimequ01/gamelog/2022
