Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
11,9,2015-11-16,21-220,PHI,,DAL,L (-6),1,38:23,5,12,.417,0,0,,2,4,.500,2,10,12,1,2,1,5,3,12,6.4,-4,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
12,10,2015-11-18,21-222,PHI,,IND,L (-27),1,23:38,1,3,.333,0,0,,0,0,,1,2,3,0,0,0,2,0,2,-0.4,-23,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
13,11,2015-11-20,21-224,PHI,@,CHO,L (-25),0,27:01,7,9,.778,0,0,,2,4,.500,1,8,9,0,0,0,2,3,16,11.6,-6,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
14,12,2015-11-21,21-225,PHI,@,MIA,L (-5),1,30:10,4,9,.444,0,0,,2,4,.500,3,5,8,2,2,0,2,5,10,7.5,-22,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
15,13,2015-11-23,21-227,PHI,@,MIN,L (-5),1,32:01,2,6,.333,0,0,,3,3,1.000,0,5,5,0,2,1,3,3,7,3.6,-7,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
16,14,2015-11-25,21-229,PHI,@,BOS,L (-4),1,34:04,1,7,.143,0,0,,1,2,.500,1,7,8,2,0,1,1,3,3,0.8,-20,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
17,,2015-11-27,21-231,PHI,@,HOU,L (-2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
18,,2015-11-29,21-233,PHI,@,MEM,L (-8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
19,15,2015-12-01,21-235,PHI,,LAL,W (+12),0,26:19,5,7,.714,0,0,,4,6,.667,2,7,9,3,1,0,3,1,14,13.5,+2,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
20,16,2015-12-02,21-236,PHI,@,NYK,L (-12),1,32:20,3,11,.273,0,0,,0,2,.000,1,5,6,0,2,0,4,0,6,-1.1,-13,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
21,17,2015-12-05,21-239,PHI,,DEN,L (-3),1,31:13,5,8,.625,0,0,,4,7,.571,1,4,5,0,0,2,5,2,14,6.7,-5,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
22,18,2015-12-07,21-241,PHI,,SAS,L (-51),1,24:03,6,9,.667,0,0,,1,2,.500,3,3,6,1,2,1,1,4,13,12.5,-25,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
23,19,2015-12-10,21-244,PHI,@,BRK,L (-9),1,20:57,3,9,.333,0,0,,0,0,,2,3,5,1,4,0,1,3,6,5.7,-8,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
24,20,2015-12-11,21-245,PHI,,DET,L (-12),1,29:08,3,6,.500,0,0,,4,8,.500,2,8,10,1,1,2,4,2,10,7.5,-6,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
25,21,2015-12-13,21-247,PHI,@,TOR,L (-20),1,18:10,1,3,.333,0,0,,0,2,.000,2,3,5,4,0,1,2,3,2,2.1,+3,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
26,,2015-12-14,21-248,PHI,@,CHI,L (-19),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
27,,2015-12-16,21-250,PHI,@,ATL,L (-21),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
28,22,2015-12-18,21-252,PHI,,NYK,L (-10),1,27:12,4,4,1.000,0,0,,0,0,,1,4,5,0,0,3,0,2,8,10.0,-17,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
29,23,2015-12-20,21-254,PHI,@,CLE,L (-22),1,31:16,5,10,.500,0,0,,5,11,.455,4,8,12,1,1,1,1,3,15,13.0,-15,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
30,24,2015-12-22,21-256,PHI,,MEM,L (-14),0,26:33,1,3,.333,0,0,,3,3,1.000,0,8,8,2,1,1,2,1,5,6.4,-17,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
31,25,2015-12-23,21-257,PHI,@,MIL,L (-13),1,27:22,5,8,.625,0,0,,1,1,1.000,2,3,5,2,3,1,3,0,11,11.8,-9,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
32,26,2015-12-26,21-260,PHI,@,PHO,W (+7),1,30:50,6,7,.857,0,0,,2,3,.667,4,7,11,0,3,2,4,5,14,14.4,-7,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
33,27,2015-12-28,21-262,PHI,@,UTA,L (-4),1,30:14,8,9,.889,0,0,,2,3,.667,2,4,6,1,2,5,4,1,18,18.9,+4,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
34,28,2015-12-30,21-264,PHI,@,SAC,W (+5),1,26:49,8,12,.667,0,0,,4,7,.571,2,7,9,2,4,0,2,3,20,19.3,+13,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
35,29,2016-01-01,21-266,PHI,@,LAL,L (-9),1,27:38,6,11,.545,0,0,,3,5,.600,5,7,12,3,3,3,1,2,15,19.9,-1,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
36,30,2016-01-02,21-267,PHI,@,LAC,L (-31),1,22:20,6,9,.667,0,0,,1,3,.333,3,5,8,1,0,1,1,2,13,11.5,-26,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
37,31,2016-01-04,21-269,PHI,,MIN,W (+10),1,30:34,5,6,.833,0,0,,0,0,,2,7,9,1,0,3,3,3,10,9.9,-3,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
38,32,2016-01-07,21-272,PHI,,ATL,L (-28),1,23:54,4,8,.500,0,0,,1,2,.500,6,7,13,2,2,1,4,3,9,9.8,-3,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
39,33,2016-01-09,21-274,PHI,,TOR,L (-13),1,32:57,1,4,.250,0,0,,2,4,.500,1,7,8,2,2,3,2,3,4,5.9,-22,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
40,34,2016-01-10,21-275,PHI,,CLE,L (-10),1,34:35,5,7,.714,0,0,,2,4,.500,2,7,9,3,1,3,1,1,12,15.6,-9,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
41,35,2016-01-14,21-279,PHI,,CHI,L (-4),0,24:18,3,7,.429,0,0,,2,2,1.000,3,3,6,0,1,3,1,3,8,8.2,-18,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
42,36,2016-01-16,21-281,PHI,,POR,W (+25),1,25:54,2,4,.500,0,0,,0,0,,1,7,8,1,4,4,1,2,4,10.5,+23,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
43,37,2016-01-18,21-283,PHI,@,NYK,L (-6),1,47:12,8,14,.571,0,0,,2,4,.500,3,10,13,1,2,3,0,4,18,18.9,-3,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
44,38,2016-01-20,21-285,PHI,@,ORL,W (+9),1,19:04,2,2,1.000,0,0,,0,2,.000,1,7,8,1,0,2,1,1,4,6.1,+7,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
45,39,2016-01-24,21-289,PHI,,BOS,L (-20),1,26:43,6,9,.667,0,0,,0,0,,3,6,9,1,1,1,3,1,12,11.0,-19,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
46,40,2016-01-26,21-291,PHI,,PHO,W (+10),1,30:15,5,7,.714,0,0,,4,4,1.000,2,7,9,1,3,3,2,5,14,16.4,+9,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
47,41,2016-01-27,21-292,PHI,@,DET,L (-13),1,28:05,9,11,.818,0,0,,2,4,.500,3,4,7,4,1,1,1,5,20,19.9,-9,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
48,42,2016-01-30,21-295,PHI,,GSW,L (-3),1,27:09,3,8,.375,0,0,,3,7,.429,2,6,8,2,2,1,4,1,9,5.9,+1,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
49,43,2016-02-03,21-299,PHI,,ATL,L (-38),1,21:56,5,5,1.000,0,0,,0,1,.000,2,5,7,5,2,1,2,4,10,13.6,-6,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
50,44,2016-02-05,21-301,PHI,@,WAS,L (-12),1,33:24,3,8,.375,0,0,,3,4,.750,1,7,8,3,1,4,2,3,9,9.7,+2,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
51,45,2016-02-06,21-302,PHI,,BRK,W (+5),1,32:01,8,11,.727,0,0,,2,2,1.000,2,2,4,2,4,3,3,5,18,18.0,-3,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
52,46,2016-02-08,21-304,PHI,,LAC,L (-6),1,34:17,2,4,.500,0,0,,4,4,1.000,1,8,9,4,4,1,3,3,8,12.4,+7,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
53,,2016-02-10,21-306,PHI,,SAC,L (-4),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
54,47,2016-02-19,21-315,PHI,@,NOP,L (-7),1,35:49,10,15,.667,0,0,,4,5,.800,1,8,9,4,2,1,4,2,24,20.9,-7,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
55,48,2016-02-21,21-317,PHI,@,DAL,L (-26),1,18:41,2,4,.500,0,0,,0,0,,1,4,5,2,1,1,1,5,4,4.0,-2,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
56,49,2016-02-23,21-319,PHI,,ORL,L (-9),1,31:49,6,9,.667,0,0,,4,6,.667,3,8,11,4,2,1,2,2,16,18.5,-7,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
57,50,2016-02-24,21-320,PHI,@,DET,L (-20),1,20:16,1,6,.167,0,0,,1,1,1.000,2,2,4,0,2,3,1,1,3,3.9,-17,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
58,51,2016-02-26,21-322,PHI,,WAS,L (-9),1,30:45,3,6,.500,0,0,,3,4,.750,1,7,8,2,2,0,2,3,9,8.6,-13,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
59,52,2016-02-28,21-324,PHI,@,ORL,L (-14),1,17:08,4,7,.571,0,0,,2,2,1.000,1,2,3,0,0,1,1,1,10,7.3,-23,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
60,53,2016-02-29,21-325,PHI,@,WAS,L (-8),1,25:05,5,8,.625,1,1,1.000,0,1,.000,2,4,6,2,2,1,2,5,11,9.7,-1,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
61,54,2016-03-02,21-327,PHI,,CHO,L (-20),1,27:18,6,11,.545,0,0,,5,6,.833,1,2,3,4,2,0,3,4,17,12.8,-6,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
62,,2016-03-04,21-329,PHI,,MIA,L (-10),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
63,,2016-03-06,21-331,PHI,@,MIA,L (-5),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
64,55,2016-03-09,21-334,PHI,,HOU,L (-14),1,32:13,7,17,.412,0,0,,3,4,.750,8,1,9,4,2,2,3,4,17,15.0,-9,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
65,56,2016-03-11,21-336,PHI,,BRK,W (+6),1,33:35,6,10,.600,0,0,,1,3,.333,4,7,11,2,2,3,5,4,13,11.4,+11,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
66,57,2016-03-12,21-337,PHI,,DET,L (-14),1,37:17,3,7,.429,0,0,,6,8,.750,2,4,6,4,2,1,2,2,12,12.8,-15,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
67,58,2016-03-15,21-340,PHI,@,BRK,L (-17),1,29:16,8,16,.500,0,0,,2,4,.500,3,3,6,2,1,1,5,5,18,8.3,-19,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
68,59,2016-03-17,21-342,PHI,,WAS,L (-5),1,34:43,7,11,.636,0,0,,0,2,.000,4,12,16,2,7,0,2,4,14,19.5,+12,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
69,60,2016-03-18,21-343,PHI,,OKC,L (-14),1,34:33,5,15,.333,0,0,,2,3,.667,5,4,9,2,1,2,2,3,12,8.4,-17,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
70,61,2016-03-20,21-345,PHI,,BOS,L (-15),1,24:17,2,8,.250,0,0,,0,4,.000,2,6,8,5,2,1,2,6,4,2.6,-14,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
71,62,2016-03-21,21-346,PHI,@,IND,L (-16),1,24:32,3,5,.600,0,0,,2,4,.500,2,6,8,2,0,0,3,4,8,4.9,0,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
72,,2016-03-23,21-348,PHI,@,DEN,L (-1),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
73,,2016-03-26,21-351,PHI,@,POR,L (-3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
74,,2016-03-27,21-352,PHI,@,GSW,L (-12),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
75,,2016-03-29,21-354,PHI,,CHO,L (-15),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
76,,2016-04-01,21-357,PHI,@,CHO,L (-9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
77,,2016-04-02,21-358,PHI,,IND,L (-13),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
78,63,2016-04-05,21-361,PHI,,NOP,W (+14),0,17:33,2,5,.400,0,0,,0,1,.000,1,5,6,0,0,1,2,1,4,1.4,+9,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
79,64,2016-04-08,21-364,PHI,,NYK,L (-7),1,33:21,5,13,.385,0,0,,7,10,.700,5,5,10,1,2,2,0,3,17,16.6,+14,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
80,65,2016-04-10,22-000,PHI,,MIL,L (-1),1,42:26,9,12,.750,0,0,,0,0,,3,10,13,2,3,1,2,4,18,19.8,+5,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
81,66,2016-04-12,22-002,PHI,@,TOR,L (-24),1,34:13,5,9,.556,0,0,,4,8,.500,2,8,10,3,3,1,1,4,14,15.1,-20,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
82,67,2016-04-13,22-003,PHI,@,CHI,L (-10),1,32:37,3,10,.300,0,1,.000,1,2,.500,1,5,6,2,3,3,1,5,7,6.5,-13,2016,noelne01,https://www.basketball-reference.com/players/n/noelne01/gamelog/2016
