Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1990-11-02,22-273,MIL,@,DET,L (-11),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
2,2,1990-11-03,22-274,MIL,,MIN,W (+18),0,15:00,2,3,.667,1,1,1.000,1,1,1.000,0,0,0,4,2,0,1,1,6,8.1,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
3,3,1990-11-06,22-277,MIL,@,MIA,W (+12),0,7:00,0,3,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,1,0,-4.2,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
4,4,1990-11-08,22-279,MIL,,PHI,W (+30),0,8:00,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,2,0,0,2,4,4.9,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
5,5,1990-11-09,22-280,MIL,@,WSB,W (+8),0,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
6,6,1990-11-13,22-284,MIL,,BOS,W (+28),0,7:00,1,2,.500,1,1,1.000,0,0,,0,2,2,1,1,0,1,0,3,3.3,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
7,7,1990-11-14,22-285,MIL,@,NJN,L (-17),0,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
8,8,1990-11-16,22-287,MIL,@,CLE,L (-5),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
9,9,1990-11-17,22-288,MIL,,NJN,W (+12),0,6:00,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,1,2,0,-0.8,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
10,10,1990-11-19,22-290,MIL,,UTA,W (+10),0,7:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
11,11,1990-11-21,22-292,MIL,,ATL,W (+12),0,14:00,3,8,.375,2,3,.667,0,0,,2,1,3,1,0,0,2,2,8,3.2,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
12,12,1990-11-24,22-295,MIL,@,NYK,W (+10),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
13,13,1990-11-27,22-298,MIL,,IND,W (+14),0,11:00,1,2,.500,0,0,,0,0,,0,1,1,5,0,0,1,3,2,2.6,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
14,14,1990-11-30,22-301,MIL,,NYK,W (+6),0,13:00,2,5,.400,0,2,.000,0,0,,0,0,0,1,0,0,1,0,4,1.0,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
15,15,1990-12-02,22-303,MIL,@,IND,L (-4),0,10:00,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,1,3,2,-0.5,1991,hensost01,https://www.basketball-reference.com/players/h/hensost01/gamelog/1991
