Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,,2019-10-22,19-152,NOP,@,TOR,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
2,,2019-10-25,19-155,NOP,,DAL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
3,,2019-10-26,19-156,NOP,@,HOU,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
4,1,2019-10-28,19-158,NOP,,GSW,L (-11),0,23:37,9,11,.818,0,1,.000,1,3,.333,1,2,3,1,1,1,0,3,19,16.6,0,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
5,2,2019-10-31,19-161,NOP,,DEN,W (+15),0,9:28,2,2,1.000,0,0,,1,2,.500,0,2,2,0,0,0,1,4,5,2.0,-4,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
6,3,2019-11-02,19-163,NOP,@,OKC,L (-11),0,13:49,2,5,.400,0,0,,0,0,,4,1,5,3,1,0,0,5,4,5.5,-4,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
7,4,2019-11-04,19-165,NOP,@,BRK,L (-10),0,16:26,0,3,.000,0,1,.000,3,3,1.000,3,2,5,1,2,0,2,6,3,1.9,+12,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
8,5,2019-11-08,19-169,NOP,,TOR,L (-18),0,14:34,2,3,.667,0,0,,0,3,.000,1,5,6,0,0,1,0,1,4,4.0,+5,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
9,6,2019-11-09,19-170,NOP,@,CHO,W (+5),0,18:03,3,3,1.000,0,0,,3,4,.750,0,1,1,0,0,2,0,2,9,8.6,-2,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
10,7,2019-11-11,19-172,NOP,,HOU,L (-6),0,2:29,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.7,-5,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
11,8,2019-11-14,19-175,NOP,,LAC,W (+5),0,13:10,3,6,.500,0,0,,3,4,.750,2,1,3,1,1,0,0,4,9,7.4,-8,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
12,9,2019-11-16,19-177,NOP,@,MIA,L (-15),0,23:30,6,6,1.000,0,0,,0,0,,2,1,3,0,1,2,3,1,12,10.9,+4,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
13,10,2019-11-17,19-178,NOP,,GSW,W (+8),1,31:57,3,5,.600,0,0,,4,6,.667,2,8,10,0,1,3,2,2,10,11.0,+12,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
14,11,2019-11-19,19-180,NOP,,POR,W (+11),1,20:37,3,8,.375,0,0,,3,4,.750,4,3,7,0,2,3,0,2,9,11.2,+10,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
15,12,2019-11-21,19-182,NOP,@,PHO,W (+3),1,21:24,3,5,.600,0,0,,1,2,.500,2,2,4,0,1,1,0,5,7,6.0,+21,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
16,13,2019-11-23,19-184,NOP,@,UTA,L (-8),1,30:28,5,9,.556,0,0,,3,3,1.000,2,3,5,1,0,1,2,5,13,8.4,-6,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
17,14,2019-11-24,19-185,NOP,@,LAC,L (-25),1,28:49,3,5,.600,0,0,,1,4,.250,1,2,3,3,0,0,1,5,7,3.9,+1,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
18,15,2019-11-27,19-188,NOP,,LAL,L (-4),1,21:17,2,4,.500,0,0,,3,4,.750,3,1,4,1,1,1,3,5,7,4.4,+5,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
19,16,2019-11-29,19-190,NOP,@,OKC,L (-5),1,20:57,5,9,.556,0,0,,1,2,.500,5,2,7,0,2,0,1,0,11,11.4,-17,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
20,17,2019-12-01,19-192,NOP,,OKC,L (-3),0,26:25,3,6,.500,0,0,,3,3,1.000,1,6,7,1,1,2,0,2,9,10.8,+12,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
21,18,2019-12-03,19-194,NOP,,DAL,L (-21),1,25:56,4,5,.800,0,0,,1,2,.500,2,6,8,0,0,0,1,4,9,7.3,-11,2020,hayesja02,https://www.basketball-reference.com/players/h/hayesja02/gamelog/2020
