Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
11,11,2021-11-10,30-239,DAL,@,CHI,L (-10),0,22:53,0,4,.000,0,4,.000,0,0,,0,2,2,0,0,0,1,3,0,-4.4,-6,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
12,12,2021-11-12,30-241,DAL,@,SAS,W (+14),0,20:56,3,9,.333,1,4,.250,0,0,,1,3,4,0,2,0,0,2,7,4.7,+23,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
13,13,2021-11-15,30-244,DAL,,DEN,W (+10),0,29:44,2,5,.400,1,3,.333,0,0,,0,3,3,2,0,0,0,2,5,3.8,+15,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
14,14,2021-11-17,30-246,DAL,@,PHO,L (-7),0,25:56,1,6,.167,0,1,.000,0,0,,1,4,5,2,0,0,2,3,2,-1.7,-11,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
15,15,2021-11-19,30-248,DAL,@,PHO,L (-8),0,27:36,3,8,.375,0,5,.000,0,0,,0,3,3,0,2,0,0,1,6,4.1,-8,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
16,16,2021-11-21,30-250,DAL,@,LAC,L (-6),0,31:37,0,2,.000,0,2,.000,0,0,,0,5,5,1,0,0,1,1,0,-0.6,-1,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
17,,2021-11-23,30-252,DAL,@,LAC,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
18,17,2021-11-27,30-256,DAL,,WAS,L (-6),0,27:55,2,7,.286,2,7,.286,1,1,1.000,0,2,2,0,0,0,0,2,7,2.7,-3,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
19,18,2021-11-29,30-258,DAL,,CLE,L (-18),0,22:50,0,3,.000,0,3,.000,0,1,.000,0,2,2,0,0,0,1,1,0,-3.3,-8,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
20,19,2021-12-01,30-260,DAL,@,NOP,W (+32),1,18:26,2,3,.667,2,3,.667,0,0,,0,2,2,1,1,0,2,2,6,4.2,+18,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
21,20,2021-12-03,30-262,DAL,,NOP,L (-16),1,27:40,1,4,.250,1,4,.250,1,1,1.000,0,2,2,0,0,0,1,3,4,0.0,-1,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
22,21,2021-12-04,30-263,DAL,,MEM,L (-7),1,27:00,2,9,.222,1,7,.143,0,0,,0,3,3,0,0,0,2,0,5,-1.6,-15,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
23,22,2021-12-07,30-266,DAL,,BRK,L (-3),1,28:18,3,10,.300,0,6,.000,0,0,,1,1,2,0,0,1,0,0,6,1.9,+8,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
24,23,2021-12-08,30-267,DAL,@,MEM,W (+8),1,30:11,5,7,.714,4,6,.667,1,1,1.000,0,2,2,4,1,1,0,2,15,16.4,+5,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
25,24,2021-12-10,30-269,DAL,@,IND,L (-13),1,21:28,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,1,0,0,-2.1,-11,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
26,25,2021-12-12,30-271,DAL,@,OKC,W (+19),1,26:18,2,5,.400,1,4,.250,1,1,1.000,1,3,4,2,0,0,0,2,6,5.5,+20,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
27,26,2021-12-13,30-272,DAL,,CHO,W (+24),1,33:07,3,5,.600,2,4,.500,1,1,1.000,0,4,4,2,1,0,0,2,9,9.5,+13,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
28,27,2021-12-15,30-274,DAL,,LAL,L (-3),1,20:20,0,4,.000,0,4,.000,0,0,,0,2,2,2,0,0,1,2,0,-2.6,-10,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
29,,2021-12-19,30-278,DAL,@,MIN,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
30,,2021-12-21,30-280,DAL,,MIN,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
31,,2021-12-23,30-282,DAL,,MIL,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
32,,2021-12-25,30-284,DAL,@,UTA,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
33,,2021-12-27,30-286,DAL,@,POR,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
34,,2021-12-29,30-288,DAL,@,SAC,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
35,28,2021-12-31,30-290,DAL,@,SAC,W (+16),1,30:30,5,8,.625,3,5,.600,3,4,.750,0,5,5,3,1,0,1,1,16,15.2,+17,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
36,29,2022-01-02,30-292,DAL,@,OKC,W (+9),0,27:24,2,5,.400,2,4,.500,0,0,,0,3,3,2,2,1,0,0,6,8.3,+8,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
37,30,2022-01-03,30-293,DAL,,DEN,W (+14),0,28:54,5,11,.455,4,8,.500,1,1,1.000,0,2,2,1,1,0,0,1,15,11.2,+11,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
38,31,2022-01-05,30-295,DAL,,GSW,W (+17),0,27:04,2,7,.286,1,5,.200,1,1,1.000,1,2,3,2,1,1,0,3,6,5.1,+9,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
39,32,2022-01-07,30-297,DAL,@,HOU,W (+24),1,23:00,5,10,.500,5,9,.556,0,0,,0,7,7,4,1,0,1,0,15,14.9,+20,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
40,33,2022-01-09,30-299,DAL,,CHI,W (+14),0,18:20,2,4,.500,1,3,.333,0,0,,0,2,2,2,0,0,0,1,5,4.6,+13,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
41,34,2022-01-12,30-302,DAL,@,NYK,L (-23),0,19:26,1,4,.250,1,4,.250,0,0,,0,2,2,1,0,0,0,0,3,1.9,+2,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
42,35,2022-01-14,30-304,DAL,@,MEM,W (+27),0,20:37,4,8,.500,2,5,.400,0,0,,4,4,8,0,0,0,1,1,10,8.6,+31,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
43,36,2022-01-15,30-305,DAL,,ORL,W (+16),0,18:30,1,2,.500,1,2,.500,1,2,.500,1,1,2,3,0,0,0,0,4,5.7,+13,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
44,,2022-01-17,30-307,DAL,,OKC,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
45,37,2022-01-19,30-309,DAL,,TOR,W (+4),0,17:44,1,4,.250,1,4,.250,0,0,,3,3,6,2,0,0,0,2,3,4.2,+3,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
46,38,2022-01-20,30-310,DAL,,PHO,L (-8),0,20:11,1,3,.333,1,3,.333,0,0,,1,5,6,1,0,0,0,1,3,3.8,+3,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
47,39,2022-01-23,30-313,DAL,,MEM,W (+13),0,20:55,2,4,.500,0,2,.000,0,0,,0,2,2,0,1,0,0,2,4,2.8,+2,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
48,40,2022-01-25,30-315,DAL,@,GSW,L (-38),0,23:59,2,6,.333,0,4,.000,2,2,1.000,1,1,2,0,1,0,2,2,6,1.8,-16,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
49,41,2022-01-26,30-316,DAL,@,POR,W (+20),0,24:58,5,8,.625,4,7,.571,1,1,1.000,0,4,4,0,0,1,0,2,15,12.5,+21,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
50,42,2022-01-29,30-319,DAL,,IND,W (+27),0,24:15,8,11,.727,6,8,.750,1,1,1.000,0,3,3,0,1,0,0,0,23,20.4,+21,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
51,43,2022-01-30,30-320,DAL,@,ORL,L (-2),0,31:11,3,10,.300,3,8,.375,1,1,1.000,1,5,6,1,3,0,2,2,10,7.3,-1,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
52,44,2022-02-02,30-323,DAL,,OKC,L (-6),0,38:18,8,16,.500,5,13,.385,2,2,1.000,1,7,8,1,3,0,0,1,23,21.1,+3,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
53,45,2022-02-04,30-325,DAL,,PHI,W (+9),1,36:10,5,14,.357,4,11,.364,6,6,1.000,0,4,4,0,0,0,1,1,20,12.0,+8,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
54,46,2022-02-06,30-327,DAL,,ATL,W (+9),1,38:15,8,14,.571,6,10,.600,0,0,,1,8,9,2,2,0,1,2,22,20.1,+3,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
55,47,2022-02-08,30-329,DAL,,DET,W (+30),1,28:56,4,9,.444,4,8,.500,0,0,,0,4,4,1,0,0,0,1,12,8.8,+24,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
56,48,2022-02-10,30-331,DAL,,LAC,W (+7),1,36:55,3,7,.429,2,6,.333,3,3,1.000,0,4,4,1,0,0,0,3,11,8.0,+12,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
57,49,2022-02-12,30-333,DAL,,LAC,L (-2),1,40:18,6,12,.500,5,10,.500,0,0,,1,1,2,1,0,0,0,5,17,10.7,-7,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
58,,2022-02-15,30-336,DAL,@,MIA,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
59,,2022-02-17,30-338,DAL,@,NOP,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
60,50,2022-02-25,30-346,DAL,@,UTA,L (-5),1,34:02,3,8,.375,3,7,.429,0,0,,0,0,0,2,2,0,1,1,9,6.6,-13,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
61,51,2022-02-27,30-348,DAL,@,GSW,W (+6),1,33:51,4,8,.500,4,8,.500,0,0,,0,4,4,0,0,2,1,4,12,8.0,-10,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
62,52,2022-03-01,30-350,DAL,@,LAL,W (+5),1,36:11,2,9,.222,1,7,.143,2,3,.667,1,5,6,1,1,1,2,2,7,2.9,-6,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
63,53,2022-03-03,30-352,DAL,,GSW,W (+9),1,42:04,4,14,.286,4,12,.333,2,2,1.000,0,3,3,4,3,1,0,0,14,13.2,+4,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
64,54,2022-03-05,30-354,DAL,,SAC,W (+1),1,41:34,5,12,.417,1,6,.167,0,0,,1,0,1,1,2,0,1,3,11,5.8,+2,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
65,55,2022-03-07,30-356,DAL,,UTA,W (+8),1,34:32,1,5,.200,1,4,.250,2,2,1.000,0,3,3,2,0,1,2,3,5,1.7,-1,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
66,56,2022-03-09,30-358,DAL,,NYK,L (-30),1,29:35,0,8,.000,0,8,.000,0,2,.000,1,6,7,2,0,1,0,0,0,-1.8,-14,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
67,57,2022-03-11,30-360,DAL,@,HOU,W (+13),1,36:07,3,9,.333,2,8,.250,0,0,,0,2,2,1,0,1,1,2,8,3.1,+3,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
68,,2022-03-13,30-362,DAL,@,BOS,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
69,,2022-03-16,31-000,DAL,@,BRK,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
70,,2022-03-18,31-002,DAL,@,PHI,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
71,,2022-03-19,31-003,DAL,@,CHO,L (-21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
72,58,2022-03-21,31-005,DAL,,MIN,W (+2),1,36:32,6,11,.545,6,11,.545,0,0,,0,7,7,2,1,0,0,3,18,16.0,-5,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
73,59,2022-03-23,31-007,DAL,,HOU,W (+19),1,33:51,2,8,.250,1,6,.167,0,0,,0,5,5,2,2,0,0,2,5,4.3,+19,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
74,60,2022-03-25,31-009,DAL,@,MIN,L (-21),1,33:07,1,11,.091,0,6,.000,0,0,,4,4,8,3,0,0,1,3,2,-1.4,-17,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
75,61,2022-03-27,31-011,DAL,,UTA,W (+14),1,34:51,8,12,.667,7,11,.636,0,0,,0,4,4,1,1,0,0,2,23,19.9,+20,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
76,62,2022-03-29,31-013,DAL,,LAL,W (+18),1,33:14,6,9,.667,5,8,.625,0,0,,0,1,1,1,2,0,0,0,17,16.1,+13,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
77,63,2022-03-30,31-014,DAL,@,CLE,W (+8),1,41:46,3,7,.429,3,7,.429,0,0,,1,3,4,3,1,0,2,2,9,7.2,+13,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
78,64,2022-04-01,31-016,DAL,@,WAS,L (-32),1,34:18,2,8,.250,2,7,.286,2,2,1.000,2,2,4,2,0,0,0,1,8,6.2,-9,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
79,65,2022-04-03,31-018,DAL,@,MIL,W (+6),1,40:15,6,9,.667,3,6,.500,1,1,1.000,0,7,7,1,0,1,0,5,16,13.6,+8,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
80,66,2022-04-06,31-021,DAL,@,DET,W (+18),1,31:13,3,5,.600,3,5,.600,0,0,,0,3,3,2,0,0,1,2,9,7.2,+19,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
81,67,2022-04-08,31-023,DAL,,POR,W (+50),1,26:37,2,7,.286,1,6,.167,0,0,,1,1,2,0,1,0,2,3,5,-0.3,+29,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
82,68,2022-04-10,31-025,DAL,,SAS,W (+10),1,26:37,1,6,.167,1,3,.333,1,1,1.000,1,2,3,2,0,0,1,3,4,0.7,+16,2022,bullore01,https://www.basketball-reference.com/players/b/bullore01/gamelog/2022
