Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2014-10-30,27-334,LAC,,OKC,W (+3),0,10:24,2,4,.500,2,4,.500,0,0,,0,0,0,1,1,0,0,2,6,4.9,+3,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
2,2,2014-10-31,27-335,LAC,@,LAL,W (+7),0,10:59,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-0.7,0,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
3,3,2014-11-02,27-337,LAC,,SAC,L (-6),0,17:55,4,9,.444,2,4,.500,0,0,,0,1,1,3,1,0,0,2,10,7.9,-5,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
4,4,2014-11-03,27-338,LAC,,UTA,W (+6),0,12:02,2,3,.667,0,0,,4,4,1.000,0,0,0,1,1,0,1,1,8,7.0,-3,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
5,5,2014-11-05,27-340,LAC,@,GSW,L (-17),0,19:54,1,6,.167,1,2,.500,0,0,,0,0,0,5,3,0,3,1,3,2.3,+5,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
6,6,2014-11-08,27-343,LAC,,POR,W (+4),0,13:06,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,0,0,-3.1,+7,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
7,7,2014-11-10,27-345,LAC,,SAS,L (-4),0,9:48,0,1,.000,0,1,.000,0,0,,0,0,0,3,0,1,0,0,0,2.1,-6,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
8,8,2014-11-15,27-350,LAC,,PHO,W (+13),0,17:20,1,5,.200,1,4,.250,0,0,,0,2,2,1,0,0,1,3,3,-1.0,+1,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
9,9,2014-11-17,27-352,LAC,,CHI,L (-16),0,13:15,0,3,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,2,0,-1.2,+8,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
10,10,2014-11-19,27-354,LAC,@,ORL,W (+24),0,17:48,5,7,.714,3,3,1.000,0,0,,0,3,3,5,1,0,1,2,13,13.7,+12,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
11,11,2014-11-20,27-355,LAC,@,MIA,W (+17),0,15:12,1,2,.500,1,2,.500,0,0,,1,1,2,1,1,0,5,1,3,-0.7,-10,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
12,12,2014-11-23,27-358,LAC,@,MEM,L (-16),0,15:51,0,3,.000,0,3,.000,0,0,,0,1,1,2,0,0,0,4,0,-2.0,-4,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
13,13,2014-11-24,27-359,LAC,@,CHO,W (+21),0,11:34,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,1,3,0.9,-10,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
14,14,2014-11-26,27-361,LAC,@,DET,W (+6),0,11:40,1,2,.500,1,1,1.000,0,0,,1,1,2,0,2,0,1,2,3,3.2,-3,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
15,15,2014-11-28,27-363,LAC,@,HOU,W (+17),0,15:19,2,6,.333,0,3,.000,0,0,,0,1,1,1,0,0,1,1,4,0.2,0,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
16,16,2014-11-29,27-364,LAC,@,UTA,W (+16),0,17:04,4,6,.667,2,4,.500,0,0,,2,0,2,2,0,0,2,1,10,7.8,-15,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
17,17,2014-12-01,28-001,LAC,,MIN,W (+26),0,23:25,3,7,.429,3,6,.500,0,0,,1,4,5,7,2,0,3,1,9,10.7,+4,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
18,18,2014-12-03,28-003,LAC,,ORL,W (+28),0,14:25,1,3,.333,1,2,.500,1,2,.500,0,1,1,2,0,0,1,1,4,2.2,+3,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
19,,2014-12-06,28-006,LAC,,NOP,W (+20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
20,,2014-12-08,28-008,LAC,,PHO,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
21,19,2014-12-10,28-010,LAC,@,IND,W (+7),0,14:20,2,5,.400,1,3,.333,0,0,,0,1,1,0,1,0,0,1,5,3.2,-13,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
22,20,2014-12-12,28-012,LAC,@,WAS,L (-8),0,14:10,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,1,2,-0.1,+2,2015,farmajo01,https://www.basketball-reference.com/players/f/farmajo01/gamelog/2015
