Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
40,,2022-01-08,19-363,IND,,UTA,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
41,,2022-01-10,20-000,IND,@,BOS,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
42,10,2022-01-12,20-002,IND,,BOS,L (-19),0,4:40,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,1,0,0,3,3.6,+3,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
43,11,2022-01-14,20-004,IND,,PHO,L (-18),0,1:18,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,0,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
44,,2022-01-17,20-007,IND,@,LAC,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
45,12,2022-01-19,20-009,IND,@,LAL,W (+7),0,9:35,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,1,1,2,0.9,-3,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
46,13,2022-01-20,20-010,IND,@,GSW,W (+4),0,18:38,5,12,.417,0,1,.000,5,8,.625,3,4,7,1,3,0,0,5,15,12.4,-6,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
47,14,2022-01-22,20-012,IND,@,PHO,L (-10),0,12:52,2,4,.500,0,0,,2,3,.667,3,0,3,2,0,2,1,4,6,5.9,-5,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
48,15,2022-01-24,20-014,IND,@,NOP,L (-4),0,11:30,2,4,.500,0,1,.000,2,2,1.000,0,4,4,1,0,2,1,5,6,4.3,+9,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
49,16,2022-01-26,20-016,IND,,CHO,L (-32),0,24:24,5,9,.556,1,1,1.000,6,6,1.000,3,1,4,2,1,1,4,5,17,12.2,-24,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
50,,2022-01-28,20-018,IND,@,OKC,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
51,17,2022-01-29,20-019,IND,@,DAL,L (-27),0,18:25,5,8,.625,1,1,1.000,1,2,.500,4,2,6,1,1,3,2,6,12,10.8,-9,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
52,18,2022-01-31,20-021,IND,,LAC,W (+6),1,29:25,12,19,.632,1,3,.333,1,2,.500,4,6,10,0,1,2,0,0,26,24.1,+9,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
53,19,2022-02-02,20-023,IND,,ORL,L (-1),1,0:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
54,,2022-02-04,20-025,IND,,CHI,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
55,,2022-02-06,20-027,IND,@,CLE,L (-13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
56,,2022-02-08,20-029,IND,@,ATL,L (-21),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
57,20,2022-02-11,20-032,IND,,CLE,L (-7),0,12:05,5,7,.714,0,0,,1,2,.500,1,0,1,0,3,0,1,2,11,9.6,+9,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
58,,2022-02-13,20-034,IND,,MIN,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
59,,2022-02-15,20-036,IND,@,MIL,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
60,,2022-02-16,20-037,IND,,WAS,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
61,21,2022-02-25,20-046,IND,,OKC,L (-4),1,22:43,5,7,.714,0,1,.000,7,10,.700,1,5,6,0,0,5,1,2,17,16.8,+12,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
62,22,2022-02-27,20-048,IND,,BOS,W (+21),1,20:13,5,6,.833,0,0,,1,2,.500,2,2,4,0,0,3,3,4,11,7.9,+4,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
63,23,2022-02-28,20-049,IND,@,ORL,L (-16),1,18:26,2,4,.500,0,1,.000,2,4,.500,1,3,4,0,0,2,3,4,6,1.6,+1,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
64,24,2022-03-02,20-051,IND,@,ORL,W (+8),1,22:59,8,8,1.000,0,0,,0,0,,2,5,7,0,1,1,2,6,16,13.8,-9,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
65,25,2022-03-04,20-053,IND,@,DET,L (-5),1,26:55,4,10,.400,0,1,.000,4,8,.500,6,5,11,0,0,4,1,3,12,11.3,-7,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
66,26,2022-03-06,20-055,IND,@,WAS,L (-10),1,7:53,3,7,.429,0,0,,0,2,.000,4,1,5,0,0,2,0,4,6,4.4,-13,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
67,27,2022-03-08,20-057,IND,,CLE,L (-3),1,22:18,6,7,.857,0,0,,0,0,,2,5,7,1,1,3,3,3,12,12.0,-3,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
68,28,2022-03-12,20-061,IND,@,SAS,W (+11),1,24:05,5,11,.455,0,1,.000,5,5,1.000,1,4,5,0,1,2,2,3,15,10.4,+16,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
69,29,2022-03-13,20-062,IND,@,ATL,L (-3),1,27:54,4,9,.444,1,1,1.000,3,4,.750,6,9,15,0,1,2,2,4,12,12.6,0,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
70,30,2022-03-15,20-064,IND,,MEM,L (-33),1,21:01,3,9,.333,0,1,.000,3,4,.750,2,5,7,0,0,2,3,6,9,2.4,-32,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
71,,2022-03-18,20-067,IND,@,HOU,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
72,,2022-03-20,20-069,IND,,POR,W (+31),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
73,31,2022-03-23,20-072,IND,,SAC,L (-1),0,6:48,1,4,.250,0,0,,0,0,,0,1,1,1,2,0,0,0,2,2.6,+5,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
74,,2022-03-24,20-073,IND,@,MEM,L (-30),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
75,,2022-03-26,20-075,IND,@,TOR,L (-40),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
76,,2022-03-28,20-077,IND,,ATL,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
77,,2022-03-30,20-079,IND,,DEN,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
78,32,2022-04-01,20-081,IND,@,BOS,L (-5),0,16:11,3,5,.600,0,0,,0,0,,1,0,1,0,0,1,1,2,6,3.3,-3,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
79,33,2022-04-03,20-083,IND,,DET,L (-4),0,23:26,8,10,.800,0,0,,3,5,.600,5,2,7,1,2,3,3,2,19,19.5,+21,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
80,34,2022-04-05,20-085,IND,,PHI,L (-9),1,25:03,5,10,.500,0,2,.000,6,6,1.000,2,2,4,0,2,4,1,4,16,15.2,+1,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
81,35,2022-04-09,20-089,IND,@,PHI,L (-13),1,30:28,6,12,.500,1,1,1.000,3,3,1.000,1,6,7,0,2,2,2,3,16,12.7,-13,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
82,36,2022-04-10,20-090,IND,@,BRK,L (-8),1,32:01,3,4,.750,0,0,,1,2,.500,0,3,3,0,2,1,2,5,7,4.6,+3,2022,jacksis01,https://www.basketball-reference.com/players/j/jacksis01/gamelog/2022
