Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2001-10-30,26-102,MIL,@,UTA,W (+7),1,46:38,11,21,.524,4,9,.444,6,6,1.000,1,2,3,6,2,0,2,1,32,26.8,+11,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
2,2,2001-11-01,26-104,MIL,@,DEN,W (+1),1,36:15,10,12,.833,8,9,.889,3,4,.750,1,1,2,4,1,0,3,4,31,26.4,-1,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
3,3,2001-11-03,26-106,MIL,,BOS,W (+6),1,40:58,10,19,.526,4,8,.500,8,8,1.000,1,3,4,2,2,0,2,3,32,24.5,+9,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
4,4,2001-11-08,26-111,MIL,,MIA,W (+4),1,39:57,7,20,.350,1,7,.143,7,8,.875,3,4,7,5,1,0,4,4,22,12.6,+12,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
5,5,2001-11-10,26-113,MIL,,MIN,L (-16),1,36:04,7,18,.389,2,8,.250,0,0,,1,2,3,1,2,1,1,2,16,9.1,-14,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
6,6,2001-11-14,26-117,MIL,@,WAS,W (+9),1,38:02,6,14,.429,2,5,.400,8,9,.889,0,4,4,9,1,1,0,4,22,21.8,+15,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
7,7,2001-11-17,26-120,MIL,,UTA,W (+11),1,28:16,6,12,.500,3,5,.600,3,4,.750,0,2,2,4,0,0,1,5,18,12.0,-11,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
8,8,2001-11-21,26-124,MIL,,CHI,W (+4),1,38:25,7,10,.700,3,4,.750,3,4,.750,0,3,3,1,2,0,0,2,20,18.2,+21,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
9,9,2001-11-22,26-125,MIL,@,TOR,W (+3),1,36:01,4,11,.364,1,6,.167,4,4,1.000,0,1,1,5,1,2,4,1,13,8.7,+8,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
10,10,2001-11-24,26-127,MIL,,ATL,W (+7),1,39:36,8,16,.500,2,6,.333,3,3,1.000,2,4,6,4,0,0,2,1,21,16.0,+6,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
11,11,2001-11-27,26-130,MIL,@,LAL,L (-19),1,40:00,6,14,.429,1,5,.200,0,0,,1,6,7,7,1,0,3,5,13,9.0,-10,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
12,12,2001-11-28,26-131,MIL,@,PHO,L (-20),1,27:57,6,15,.400,1,4,.250,0,0,,1,1,2,3,2,0,2,0,13,8.0,-15,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
13,13,2001-11-30,26-133,MIL,@,POR,L (-6),1,40:24,10,18,.556,3,8,.375,2,2,1.000,1,1,2,1,3,2,0,2,25,21.7,0,2002,allenra02,https://www.basketball-reference.com/players/a/allenra02/gamelog/2002
