Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2012-10-31,19-082,DET,,HOU,L (-9),0,12:53,1,1,1.000,0,0,,0,0,,0,2,2,0,2,1,2,2,2,2.2,0,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
2,2,2012-11-02,19-084,DET,@,PHO,L (-3),0,18:50,2,3,.667,0,0,,1,3,.333,2,6,8,1,0,2,0,2,5,7.4,+3,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
3,3,2012-11-04,19-086,DET,@,LAL,L (-29),0,21:42,2,6,.333,0,0,,1,2,.500,4,3,7,0,0,2,1,2,5,4.5,+2,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
4,4,2012-11-06,19-088,DET,@,DEN,L (-12),0,12:13,3,3,1.000,1,1,1.000,0,0,,0,2,2,2,0,0,0,0,7,8.1,-8,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
5,5,2012-11-07,19-089,DET,@,SAC,L (-2),0,5:58,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,1,0,-0.4,-4,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
6,6,2012-11-09,19-091,DET,@,OKC,L (-11),0,20:30,8,10,.800,0,0,,6,9,.667,5,3,8,0,1,1,1,2,22,21.3,0,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
7,7,2012-11-10,19-092,DET,@,HOU,L (-14),0,20:11,2,2,1.000,0,0,,3,6,.500,2,5,7,0,1,0,0,1,7,8.7,-9,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
8,8,2012-11-12,19-094,DET,,OKC,L (-2),0,12:49,2,3,.667,0,0,,0,0,,2,4,6,1,2,1,1,3,4,6.5,0,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
9,9,2012-11-14,19-096,DET,@,PHI,W (+18),0,11:14,3,6,.500,0,0,,0,2,.000,2,0,2,1,1,1,1,3,6,3.8,+2,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
10,10,2012-11-16,19-098,DET,,ORL,L (-4),0,14:52,5,6,.833,0,0,,0,0,,2,1,3,0,1,2,2,1,10,9.5,-9,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
11,11,2012-11-18,19-100,DET,,BOS,W (+20),0,17:59,2,3,.667,0,0,,0,0,,2,4,6,0,1,0,0,3,4,5.1,+11,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
12,12,2012-11-21,19-103,DET,@,ORL,L (-16),0,18:55,2,4,.500,0,0,,0,0,,1,2,3,1,0,2,1,1,4,4.0,0,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
13,13,2012-11-23,19-105,DET,,TOR,W (+1),0,24:24,6,11,.545,0,0,,1,6,.167,8,5,13,0,2,0,1,2,13,13.0,-2,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
14,14,2012-11-25,19-107,DET,@,NYK,L (-21),0,19:02,1,6,.167,0,0,,0,0,,4,7,11,0,1,3,1,4,2,3.6,-9,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
15,15,2012-11-26,19-108,DET,,POR,W (+7),0,14:14,1,6,.167,0,0,,0,0,,3,3,6,0,0,2,1,4,2,0.0,+8,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
16,16,2012-11-28,19-110,DET,,PHO,W (+40),0,24:47,3,7,.429,0,0,,0,2,.000,2,7,9,0,1,2,1,2,6,5.6,+21,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
17,17,2012-11-30,19-112,DET,@,MEM,L (-12),0,18:54,2,3,.667,0,1,.000,0,0,,4,4,8,0,1,0,2,1,4,5.3,-9,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
18,18,2012-12-01,19-113,DET,@,DAL,L (-15),0,12:28,1,1,1.000,0,0,,0,0,,1,3,4,2,0,1,0,0,2,5.4,+1,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
19,19,2012-12-03,19-115,DET,,CLE,W (+10),0,19:31,3,8,.375,0,0,,1,4,.250,9,3,12,1,1,3,0,2,7,11.6,-1,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
20,20,2012-12-05,19-117,DET,,GSW,L (-7),0,30:38,6,8,.750,0,0,,3,7,.429,4,8,12,0,1,2,1,2,15,16.0,+17,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
21,21,2012-12-07,19-119,DET,,CHI,L (-4),0,22:41,3,3,1.000,0,0,,1,2,.500,0,4,4,0,1,0,0,2,7,7.1,+3,2013,drumman01,https://www.basketball-reference.com/players/d/drumman01/gamelog/2013
