Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2008-10-30,20-355,CHA,@,CLE,L (-17),0,25:09,3,8,.375,0,3,.000,6,6,1.000,0,0,0,2,0,0,4,4,12,3.4,-20,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
2,2,2008-11-01,20-357,CHA,,MIA,W (+13),0,20:29,2,7,.286,0,2,.000,0,0,,1,0,1,5,0,0,4,5,4,-1.9,-2,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
3,3,2008-11-03,20-359,CHA,,DET,L (-18),0,16:12,2,5,.400,0,2,.000,1,2,.500,0,1,1,2,0,0,0,2,5,2.8,+4,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
4,4,2008-11-05,20-361,CHA,@,NYK,L (-3),0,26:29,5,13,.385,2,3,.667,2,2,1.000,1,3,4,4,2,0,2,1,14,10.9,-8,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
5,5,2008-11-07,20-363,CHA,,NOH,W (+3),0,20:54,3,8,.375,1,2,.500,4,4,1.000,0,0,0,4,0,0,1,1,11,8.0,+6,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
6,6,2008-11-09,20-365,CHA,,TOR,L (-10),0,24:37,5,11,.455,2,6,.333,2,2,1.000,0,2,2,4,0,0,0,1,14,11.3,-4,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
7,7,2008-11-11,21-001,CHA,,DEN,L (-8),0,24:58,1,9,.111,0,5,.000,3,4,.750,0,2,2,3,0,0,4,3,5,-3.8,-4,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
8,8,2008-11-14,21-004,CHA,,UTA,W (+8),0,23:46,1,3,.333,0,0,,4,4,1.000,2,2,4,4,1,0,0,2,6,9.3,+14,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
9,9,2008-11-16,21-006,CHA,,ORL,L (-5),0,26:40,4,7,.571,0,1,.000,0,0,,1,0,1,3,0,0,2,1,8,5.1,+5,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
10,10,2008-11-18,21-008,CHA,,DAL,L (-17),0,36:01,9,15,.600,0,2,.000,3,3,1.000,0,4,4,4,1,0,0,2,21,18.3,0,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
11,11,2008-11-21,21-011,CHA,@,ATL,L (-5),1,39:54,9,20,.450,7,11,.636,1,2,.500,0,3,3,7,0,0,1,5,26,18.0,-5,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
12,12,2008-11-22,21-012,CHA,,MIL,L (-5),1,34:06,4,13,.308,1,3,.333,3,3,1.000,0,2,2,3,0,0,1,2,12,5.4,-9,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
13,13,2008-11-24,21-014,CHA,,PHI,W (+9),1,40:28,8,11,.727,2,3,.667,7,9,.778,1,4,5,11,2,0,5,1,25,25.9,+5,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
14,14,2008-11-26,21-016,CHA,@,TOR,L (-7),1,43:05,4,7,.571,2,4,.500,3,3,1.000,0,0,0,4,1,0,7,0,13,6.5,-6,2009,augusdj01,https://www.basketball-reference.com/players/a/augusdj01/gamelog/2009
