Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2009-10-28,24-013,DEN,,UTA,W (+9),0,22:43,1,4,.250,0,1,.000,1,1,1.000,0,1,1,2,0,0,2,2,3,-0.5,+13,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
2,2,2009-10-29,24-014,DEN,@,POR,W (+3),0,14:05,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,4,0,-1.6,+7,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
3,3,2009-11-01,24-017,DEN,,MEM,W (+10),0,19:28,3,7,.429,1,1,1.000,0,0,,0,2,2,4,0,2,0,2,7,7.3,+13,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
4,4,2009-11-03,24-019,DEN,@,IND,W (+18),0,22:56,6,10,.600,1,2,.500,2,2,1.000,0,3,3,1,0,0,1,0,15,11.0,+16,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
5,5,2009-11-04,24-020,DEN,@,NJN,W (+28),0,31:29,5,8,.625,1,3,.333,4,5,.800,2,4,6,4,2,0,2,2,15,15.6,+7,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
6,6,2009-11-06,24-022,DEN,@,MIA,L (-8),0,28:57,7,12,.583,1,2,.500,3,5,.600,0,4,4,2,1,0,3,5,18,10.2,+12,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
7,7,2009-11-07,24-023,DEN,@,ATL,L (-25),0,32:07,3,8,.375,0,2,.000,3,4,.750,0,2,2,1,0,0,0,2,9,4.7,-13,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
8,8,2009-11-10,24-026,DEN,@,CHI,W (+1),1,19:06,4,8,.500,2,3,.667,0,0,,1,1,2,1,0,1,0,0,10,8.4,+1,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
9,9,2009-11-11,24-027,DEN,@,MIL,L (-6),1,15:22,2,3,.667,1,1,1.000,0,0,,0,2,2,0,1,0,0,1,5,4.9,+1,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
10,10,2009-11-13,24-029,DEN,,LAL,W (+26),1,33:23,3,4,.750,1,1,1.000,1,3,.333,0,3,3,1,1,0,1,3,8,6.0,+15,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
11,11,2009-11-17,24-033,DEN,,TOR,W (+18),1,33:25,5,9,.556,2,4,.500,1,1,1.000,0,3,3,4,0,0,1,4,13,9.8,+10,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
12,12,2009-11-20,24-036,DEN,@,LAC,L (-7),1,23:21,1,4,.250,0,2,.000,2,2,1.000,1,1,2,1,1,0,1,4,4,1.7,-7,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
13,13,2009-11-21,24-037,DEN,,CHI,W (+19),1,18:55,0,6,.000,0,3,.000,0,0,,0,1,1,0,0,0,2,3,0,-7.1,-4,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
14,14,2009-11-24,24-040,DEN,,NJN,W (+14),1,30:48,6,8,.750,1,1,1.000,2,2,1.000,1,7,8,4,1,1,1,2,15,17.3,+19,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
15,15,2009-11-25,24-041,DEN,@,MIN,W (+13),1,35:42,4,8,.500,2,4,.500,0,0,,1,4,5,4,0,1,1,1,10,10.0,+17,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
16,16,2009-11-27,24-043,DEN,,NYK,W (+3),1,20:17,2,4,.500,1,1,1.000,0,0,,0,0,0,2,2,0,1,4,5,3.8,0,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
17,17,2009-11-29,24-045,DEN,,MIN,L (-6),1,28:58,4,8,.500,0,3,.000,1,2,.500,1,4,5,2,0,0,1,2,9,6.1,-9,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
18,18,2009-12-01,24-047,DEN,,GSW,W (+28),1,27:36,3,8,.375,1,2,.500,0,0,,1,0,1,0,0,0,1,3,7,1.1,+6,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
19,19,2009-12-03,24-049,DEN,,MIA,W (+18),1,23:10,7,9,.778,3,3,1.000,0,0,,2,4,6,0,0,0,2,4,17,12.5,+1,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
20,20,2009-12-05,24-051,DEN,@,SAS,W (+7),1,19:00,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,1,1,3,1.9,0,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
21,21,2009-12-07,24-053,DEN,@,PHI,W (+10),1,25:59,3,7,.429,3,4,.750,0,0,,1,1,2,2,1,0,1,3,9,6.5,+2,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
22,22,2009-12-08,24-054,DEN,@,CHA,L (-12),1,24:06,1,5,.200,0,3,.000,0,0,,1,1,2,1,2,1,1,2,2,1.5,-16,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
23,23,2009-12-10,24-056,DEN,@,DET,L (-2),1,16:37,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,0,4,3,0.7,-1,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
24,24,2009-12-12,24-058,DEN,,PHO,W (+6),1,18:42,4,7,.571,1,3,.333,0,1,.000,1,1,2,1,1,0,1,2,9,6.2,+9,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
25,25,2009-12-14,24-060,DEN,,OKC,W (+9),1,21:17,1,7,.143,1,3,.333,0,0,,0,0,0,1,1,0,1,1,3,-1.2,+9,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
26,26,2009-12-16,24-062,DEN,,HOU,W (+10),1,18:55,1,4,.250,0,0,,0,0,,1,1,2,0,0,0,1,2,2,-1.2,-15,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
27,27,2009-12-18,24-064,DEN,@,NOH,L (-6),1,29:04,2,9,.222,0,6,.000,2,2,1.000,0,6,6,3,1,2,1,1,6,5.4,+4,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
28,28,2009-12-20,24-066,DEN,@,MEM,L (-6),1,20:46,1,5,.200,1,3,.333,0,0,,1,0,1,1,1,1,1,1,3,1.6,-11,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
29,29,2009-12-23,24-069,DEN,,ATL,W (+20),1,20:07,3,8,.375,2,3,.667,0,0,,0,4,4,2,1,1,0,2,8,7.1,+17,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
30,30,2009-12-25,24-071,DEN,@,POR,L (-11),1,18:54,3,5,.600,0,2,.000,0,1,.000,0,0,0,1,0,0,0,3,6,2.8,-4,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
31,31,2009-12-27,24-073,DEN,,DAL,L (-8),1,37:23,5,10,.500,2,5,.400,1,2,.500,1,2,3,4,0,1,1,3,13,10.2,-17,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
32,32,2009-12-28,24-074,DEN,@,SAC,L (-5),1,20:05,2,6,.333,1,3,.333,0,0,,1,3,4,1,0,0,0,3,5,2.7,+5,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
33,33,2010-01-02,24-079,DEN,@,UTA,W (+10),1,25:29,4,8,.500,3,5,.600,2,2,1.000,0,2,2,2,1,1,0,4,13,11.1,+3,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
34,34,2010-01-03,24-080,DEN,,PHI,L (-3),1,27:15,6,12,.500,3,4,.750,2,2,1.000,3,3,6,3,0,0,2,5,17,12.1,+12,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
35,35,2010-01-05,24-082,DEN,,GSW,W (+1),1,25:52,4,7,.571,1,2,.500,1,1,1.000,0,1,1,2,0,0,1,4,10,5.8,-1,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
36,36,2010-01-08,24-085,DEN,,CLE,W (+2),1,36:29,4,9,.444,2,5,.400,2,3,.667,0,2,2,1,4,1,1,3,12,10.7,+1,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
37,37,2010-01-09,24-086,DEN,@,SAC,L (-2),1,26:00,1,4,.250,0,2,.000,3,4,.750,1,3,4,0,0,0,1,5,5,0.8,-10,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
38,38,2010-01-11,24-088,DEN,,MIN,W (+11),1,31:09,6,12,.500,3,7,.429,0,0,,2,3,5,5,1,1,4,2,15,11.7,+6,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
39,39,2010-01-13,24-090,DEN,,ORL,W (+18),1,28:30,5,8,.625,3,5,.600,0,0,,0,2,2,2,0,1,0,1,13,11.7,+13,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
40,40,2010-01-17,24-094,DEN,,UTA,W (+7),1,23:00,2,5,.400,1,3,.333,0,0,,0,1,1,1,1,0,2,5,5,0.3,+22,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
41,41,2010-01-20,24-097,DEN,@,GSW,W (+5),1,24:29,5,7,.714,1,3,.333,1,2,.500,0,4,4,1,1,0,0,4,12,10.0,-6,2010,afflaar01,https://www.basketball-reference.com/players/a/afflaar01/gamelog/2010
