Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,,2021-10-21,19-327,LAC,@,GSW,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
2,,2021-10-23,19-329,LAC,,MEM,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
3,1,2021-10-25,19-331,LAC,,POR,W (+30),0,8:50,1,3,.333,0,0,,1,2,.500,0,1,1,1,0,0,0,1,3,1.5,-5,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
4,,2021-10-27,19-333,LAC,,CLE,L (-13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
5,,2021-10-29,19-335,LAC,@,POR,L (-19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
6,,2021-11-01,19-338,LAC,,OKC,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
7,,2021-11-03,19-340,LAC,@,MIN,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
8,2,2021-11-05,19-342,LAC,@,MIN,W (+20),0,3:17,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0.3,+2,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
9,3,2021-11-07,19-344,LAC,,CHO,W (+14),0,0:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
10,4,2021-11-09,19-346,LAC,,POR,W (+8),0,0:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
