Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1982-11-02,21-302,DET,@,CLE,W (+9),0,14:00,2,3,.667,0,0,,4,6,.667,0,1,1,0,0,0,1,3,8,4.0,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
2,2,1982-11-03,21-303,DET,,CHI,W (+8),0,9:00,2,3,.667,0,0,,1,3,.333,0,1,1,0,0,2,0,1,5,4.2,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
3,3,1982-11-05,21-305,DET,,PHI,L (-11),0,14:00,1,1,1.000,0,0,,4,4,1.000,,,2,0,,1,,1,6,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
4,4,1982-11-06,21-306,DET,@,ATL,L (-2),0,12:00,0,4,.000,0,0,,0,0,,0,0,0,1,,0,,1,0,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
5,5,1982-11-09,21-309,DET,@,WSB,W (+3),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
6,6,1982-11-10,21-310,DET,,IND,W (+24),0,14:00,2,4,.500,0,0,,4,4,1.000,1,4,5,1,1,1,3,1,8,6.9,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
7,7,1982-11-12,21-312,DET,,MIL,W (+11),0,12:00,1,1,1.000,0,0,,0,0,,,,4,1,2,0,1,0,2,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
8,8,1982-11-13,21-313,DET,@,NYK,L (-12),0,10:00,0,1,.000,0,,,2,4,.500,,,1,0,,,,2,2,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
9,9,1982-11-17,21-317,DET,@,PHI,L (-17),0,13:00,3,7,.429,0,0,,1,2,.500,0,1,1,0,1,0,1,2,7,2.4,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
10,10,1982-11-19,21-319,DET,,GSW,W (+4),0,13:00,1,4,.250,0,0,,1,3,.333,2,0,2,1,0,0,0,2,3,1.1,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
11,11,1982-11-20,21-320,DET,@,CHI,L (-3),0,12:00,2,4,.500,0,0,,0,2,.000,2,3,5,3,0,2,1,2,4,5.2,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
12,12,1982-11-23,21-323,DET,@,HOU,W (+22),0,7:00,1,2,.500,0,0,,1,3,.333,1,0,1,0,0,0,1,3,3,-0.3,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
13,13,1982-11-24,21-324,DET,@,KCK,L (-10),0,16:00,5,7,.714,0,,,1,1,1.000,,,4,1,0,0,,2,11,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
14,14,1982-11-26,21-326,DET,,POR,W (+14),0,7:00,1,4,.250,0,0,,0,1,.000,0,0,0,0,0,0,1,2,2,-2.6,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
15,15,1982-11-30,21-330,DET,@,BOS,W (+7),0,4:00,1,3,.333,0,0,,0,0,,3,0,3,0,0,0,0,2,2,1.6,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
16,16,1982-12-04,21-334,DET,,BOS,L (-7),0,27:00,6,12,.500,0,0,,6,8,.750,,,9,1,,,,2,18,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
17,17,1982-12-08,21-338,DET,,NYK,L (-11),0,25:00,2,6,.333,0,0,,4,6,.667,4,0,4,1,,,,4,8,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
18,18,1982-12-10,21-340,DET,,DAL,L (-1),0,18:00,4,8,.500,0,0,,4,8,.500,,,5,0,,,1,2,12,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
19,19,1982-12-11,21-341,DET,@,PHI,L (-17),0,22:00,3,8,.375,0,0,,4,9,.444,,,4,1,,2,,6,10,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
20,20,1982-12-14,21-344,DET,@,NYK,W (+5),0,27:00,4,9,.444,0,0,,2,3,.667,3,3,6,2,0,0,3,1,10,5.9,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
21,21,1982-12-15,21-345,DET,,BOS,L (-4),0,15:00,2,8,.250,0,0,,0,1,.000,3,1,4,2,0,0,2,2,4,-0.2,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
22,22,1982-12-17,21-347,DET,,WSB,L (-9),0,14:00,3,7,.429,0,0,,1,2,.500,,,4,1,,,,1,7,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
23,23,1982-12-18,21-348,DET,@,CLE,W (+7),0,24:00,4,6,.667,0,0,,2,2,1.000,1,4,5,2,0,0,2,3,10,7.5,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
24,24,1982-12-19,21-349,DET,@,BOS,W (+17),1,31:00,7,9,.778,0,0,,1,2,.500,3,5,8,2,0,1,2,3,15,13.6,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
25,25,1982-12-21,21-351,DET,@,NJN,W (+5),1,33:00,9,12,.750,0,0,,6,7,.857,5,8,13,2,2,0,4,3,24,22.9,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
26,26,1982-12-23,21-353,DET,,DEN,L (-8),1,33:00,4,8,.500,0,0,,3,12,.250,,,13,0,,,0,2,11,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
27,27,1982-12-26,21-356,DET,@,MIL,L (-10),1,20:00,3,6,.500,0,0,,0,0,,1,4,5,3,0,1,3,6,6,2.3,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
28,28,1982-12-28,21-358,DET,@,UTA,L (-7),1,34:00,4,7,.571,0,0,,1,4,.250,5,11,16,0,0,1,3,4,9,7.4,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
29,29,1983-02-02,22-029,DET,@,IND,L (-6),0,18:00,2,10,.200,0,0,,0,0,,3,0,3,2,1,1,1,1,4,1.6,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
30,30,1983-02-03,22-030,DET,,SDC,L (-7),0,8:00,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,1,0,2,0.0,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
31,31,1983-02-05,22-032,DET,,NJN,W (+10),0,17:00,1,7,.143,0,0,,0,0,,,,5,1,,,,2,2,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
32,32,1983-02-08,22-035,DET,@,SAS,L (-4),0,14:00,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,0,5,4,1.7,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
33,33,1983-02-09,22-036,DET,@,DAL,L (-9),0,22:00,2,7,.286,0,0,,0,0,,1,1,2,2,0,0,1,2,4,0.5,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
34,34,1983-02-16,22-043,DET,@,MIL,L (-5),0,8:00,1,3,.333,0,0,,1,2,.500,2,2,4,2,0,0,1,2,3,2.5,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
35,35,1983-02-17,22-044,DET,,HOU,W (+3),0,5:00,0,2,.000,0,0,,1,2,.500,2,2,4,0,0,,2,1,1,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
36,36,1983-02-23,22-050,DET,,NYK,L (-13),0,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
37,37,1983-02-24,22-051,DET,@,ATL,L (-9),0,18:00,0,0,,0,0,,0,2,.000,0,2,2,3,0,0,1,4,0,-0.7,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
38,38,1983-02-26,22-053,DET,@,CLE,W (+20),0,10:00,2,3,.667,0,0,,3,4,.750,0,2,2,1,1,0,1,2,7,5.8,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
39,39,1983-03-01,22-056,DET,@,GSW,W (+11),0,10:00,3,5,.600,0,0,,3,4,.750,2,2,4,0,3,0,1,0,9,10.3,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
40,40,1983-03-03,22-058,DET,,KCK,L (-7),0,12:00,1,1,1.000,0,0,,0,0,,0,2,2,2,0,2,1,0,2,4.1,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
41,41,1983-03-05,22-060,DET,,LAL,L (-14),0,6:00,2,4,.500,0,0,,1,1,1.000,0,2,2,0,0,0,,1,5,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
42,42,1983-03-07,22-062,DET,@,PHI,L (-9),0,20:00,2,5,.400,0,1,.000,2,4,.500,5,2,7,0,0,0,0,5,6,4.6,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
43,43,1983-03-08,22-063,DET,,IND,W (+6),0,7:00,2,3,.667,0,0,,0,0,,2,0,2,0,2,0,1,2,4,4.3,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
44,44,1983-03-12,22-067,DET,,ATL,L (-1),0,6:00,1,1,1.000,0,0,,0,0,,0,0,0,2,,0,,3,2,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
45,45,1983-03-13,22-068,DET,@,IND,L (-4),0,6:00,1,2,.500,0,0,,1,2,.500,2,0,2,0,0,0,1,0,3,2.0,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
46,46,1983-03-15,22-070,DET,@,NJN,L (-19),0,13:00,3,5,.600,0,0,,1,2,.500,0,2,2,0,2,0,6,1,7,0.5,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
47,47,1983-03-16,22-071,DET,,UTA,L (-10),0,16:00,4,6,.667,0,0,,4,5,.800,0,6,6,0,0,2,0,4,12,10.6,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
48,48,1983-03-18,22-073,DET,,MIL,W (+4),0,9:00,1,1,1.000,0,0,,1,1,1.000,,,2,2,0,1,1,1,3,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
49,49,1983-03-20,22-075,DET,,PHI,L (-2),0,14:00,0,0,,0,0,,0,2,.000,0,5,5,2,0,3,1,1,0,2.8,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
50,50,1983-03-22,22-077,DET,@,CHI,W (+18),0,7:00,0,0,,0,0,,0,0,,1,1,2,1,0,0,1,2,0,-0.1,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
51,51,1983-03-23,22-078,DET,,IND,W (+13),0,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,3,2,0,-3.8,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
52,52,1983-03-25,22-080,DET,@,DEN,L (-11),0,6:00,0,1,.000,0,0,,1,2,.500,,,1,0,,,0,0,1,,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
53,53,1983-03-29,22-084,DET,@,POR,L (-7),0,8:00,1,3,.333,0,0,,1,1,1.000,1,3,4,0,1,0,0,0,3,3.9,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
54,54,1983-03-30,22-085,DET,@,SEA,L (-11),0,23:00,4,8,.500,0,0,,4,4,1.000,6,5,11,2,1,0,0,5,12,14.1,1983,levincl01,https://www.basketball-reference.com/players/l/levincl01/gamelog/1983
