Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2008-10-29,26-265,ORL,,ATL,L (-14),1,35:17,7,16,.438,2,7,.286,4,4,1.000,2,1,3,1,0,1,1,2,20,12.9,+3,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
2,2,2008-10-31,26-267,ORL,@,MEM,L (-2),1,17:27,1,6,.167,1,4,.250,0,0,,1,3,4,2,1,0,3,5,3,-1.8,-3,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
3,3,2008-11-01,26-268,ORL,,SAC,W (+18),1,31:28,6,9,.667,1,2,.500,7,7,1.000,2,2,4,2,1,0,1,4,20,17.9,+14,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
4,4,2008-11-03,26-270,ORL,,CHI,W (+3),1,15:15,3,4,.750,2,3,.667,2,2,1.000,0,0,0,0,1,1,3,4,10,5.5,+13,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
5,5,2008-11-06,26-273,ORL,,PHI,W (+10),1,32:00,5,7,.714,1,2,.500,1,2,.500,0,4,4,1,1,1,0,1,12,11.9,+6,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
6,6,2008-11-08,26-275,ORL,,WAS,W (+25),1,31:50,6,13,.462,2,4,.500,4,6,.667,1,2,3,1,1,0,1,4,18,10.9,+23,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
7,7,2008-11-10,26-277,ORL,,POR,L (-7),1,16:41,2,5,.400,1,3,.333,2,2,1.000,0,2,2,1,0,0,0,3,7,4.4,-3,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
8,8,2008-11-12,26-279,ORL,@,OKC,W (+17),1,32:51,5,10,.500,2,5,.400,5,5,1.000,0,5,5,0,0,1,1,0,17,13.2,+20,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
9,9,2008-11-14,26-281,ORL,@,DAL,W (+2),1,34:57,5,12,.417,5,7,.714,5,5,1.000,2,7,9,1,0,1,1,3,20,16.3,+4,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
10,10,2008-11-16,26-283,ORL,@,CHA,W (+5),1,20:36,7,13,.538,2,5,.400,2,3,.667,2,2,4,0,2,1,3,4,18,11.4,+15,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
11,,2008-11-18,26-285,ORL,,TOR,W (+13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
12,11,2008-11-21,26-288,ORL,@,IND,W (+2),1,29:46,3,10,.300,2,7,.286,2,2,1.000,2,5,7,0,1,0,3,3,10,3.9,-4,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
13,12,2008-11-22,26-289,ORL,,HOU,L (-5),1,28:34,2,6,.333,0,4,.000,0,0,,1,2,3,0,0,0,4,2,4,-2.9,-4,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
14,13,2008-11-24,26-291,ORL,,MIL,W (+7),1,32:44,3,7,.429,0,3,.000,3,6,.500,1,1,2,2,0,0,2,2,9,3.7,+7,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
15,14,2008-11-26,26-293,ORL,@,PHI,W (+2),1,36:41,3,8,.375,1,5,.200,2,2,1.000,0,2,2,1,1,0,4,3,9,1.7,+1,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
16,15,2008-11-27,26-294,ORL,@,WAS,W (+15),1,34:01,8,13,.615,1,2,.500,0,0,,1,3,4,3,3,0,2,4,17,14.2,+14,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
17,,2008-11-29,26-296,ORL,,IND,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
18,,2008-12-01,26-298,ORL,@,BOS,L (-19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
19,,2008-12-03,26-300,ORL,,MIN,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
20,,2008-12-05,26-302,ORL,,OKC,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
21,,2008-12-08,26-305,ORL,@,LAC,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
22,,2008-12-09,26-306,ORL,@,POR,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
23,,2008-12-12,26-309,ORL,@,PHO,L (-1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
24,,2008-12-13,26-310,ORL,@,UTA,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
25,,2008-12-15,26-312,ORL,@,GSW,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2009,pietrmi01,https://www.basketball-reference.com/players/p/pietrmi01/gamelog/2009
