Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2021-10-21,32-049,LAC,@,GSW,L (-2),1,25:02,3,7,.429,2,5,.400,2,2,1.000,0,1,1,0,2,1,1,4,10,6.7,-16,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
2,2,2021-10-23,32-051,LAC,,MEM,L (-6),1,29:48,4,11,.364,1,6,.167,0,0,,0,0,0,1,0,0,0,4,9,2.0,-14,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
3,,2021-10-25,32-053,LAC,,POR,W (+30),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
4,,2021-10-27,32-055,LAC,,CLE,L (-13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
5,,2021-10-29,32-057,LAC,@,POR,L (-19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
6,,2021-11-01,32-060,LAC,,OKC,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
7,,2021-11-03,32-062,LAC,@,MIN,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
8,,2021-11-05,32-064,LAC,@,MIN,W (+20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
9,,2021-11-07,32-066,LAC,,CHO,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
10,,2021-11-09,32-068,LAC,,POR,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
11,,2021-11-11,32-070,LAC,,MIA,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
12,,2021-11-13,32-072,LAC,,MIN,W (+27),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
13,,2021-11-14,32-073,LAC,,CHI,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
14,,2021-11-16,32-075,LAC,,SAS,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,morrima03,https://www.basketball-reference.com/players/m/morrima03/gamelog/2022
